symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
HAL,Industrials,2022-06-02,2022-07-02,30,212,950.95,871.128,-16922.26,207.47,191.55,STCG,0.0,-17321.29,-8.5918,175.0,175.0,71.24,950.95,LVM_ROTATION,10.0
BEL,Industrials,2022-06-02,2022-07-02,30,2445,82.8161,76.1571,-16281.26,240.4,193.14,STCG,0.0,-16714.79,-8.2548,170.43,170.43,71.24,82.8161,LVM_ROTATION,10.0
M&M,Consumer Cyclical,2022-06-02,2022-08-02,61,193,1045.9949,1236.4623,36760.21,239.67,247.52,STCG,7254.6,29018.41,14.3743,171.24,180.91,80.65,1237.75,LVM_ROTATION,10.0
TVSMOTOR,Consumer Cyclical,2022-07-02,2022-08-02,31,236,840.84,930.069,21058.04,235.59,227.67,STCG,4118.96,16475.83,8.3027,178.23,178.23,77.42,926.65,LVM_ROTATION,10.0
VBL,Consumer Defensive,2022-07-02,2022-08-02,31,1251,158.9588,191.808,41094.35,236.09,248.88,STCG,8121.88,32487.5,16.3371,169.09,169.09,68.82,185.22,LVM_ROTATION,10.0
ABB,Industrials,2022-07-02,2022-08-02,31,87,2280.6783,2742.155,40148.47,234.04,247.45,STCG,7933.4,31733.59,15.9932,166.94,166.94,68.82,2772.75,LVM_ROTATION,10.0
PHOENIXLTD,Real Estate,2022-07-02,2022-08-02,31,339,585.585,621.353,12125.35,235.68,218.48,STCG,2334.24,9336.95,4.7034,163.98,163.98,63.17,631.975,LVM_ROTATION,10.0
ADANIENT,Energy,2022-07-02,2022-08-02,31,89,2234.4322,2657.34,37638.79,205.61,245.31,STCG,7437.57,29750.3,14.9601,163.71,163.71,68.01,2660.1499,LVM_ROTATION,10.0
CGPOWER,Industrials,2022-07-02,2022-08-02,31,1049,189.6895,225.774,37852.64,211.12,245.65,STCG,7479.17,29916.69,15.0347,161.83,161.83,59.68,229.3,LVM_ROTATION,10.0
TIINDIA,Industrials,2022-07-02,2022-08-02,31,113,1751.75,2021.5764,30490.38,235.01,236.94,STCG,6003.69,24014.75,12.1319,161.02,161.02,55.91,2263.75,LVM_ROTATION,10.0
TATAELXSI,Technology,2022-07-02,2022-08-02,31,23,8213.205,8693.298,11042.14,224.27,207.39,STCG,2122.1,8488.38,4.4935,156.99,156.99,57.26,8720.5996,LVM_ROTATION,10.0
SUNPHARMA,Healthcare,2022-08-02,2022-09-02,31,256,919.6187,872.0271,-12183.45,275.71,231.55,STCG,0.0,-12690.7,-5.3906,182.8,182.8,74.6,921.05,LVM_ROTATION,10.0
BRITANNIA,Consumer Defensive,2022-08-02,2022-09-02,31,60,3878.875,3733.0132,-8751.71,276.31,232.32,STCG,0.0,-9260.33,-3.979,179.57,179.57,62.57,3878.875,LVM_ROTATION,10.0
CIPLA,Healthcare,2022-08-02,2022-09-02,31,234,1004.6537,1022.976,4287.42,279.1,248.29,STCG,752.01,3008.02,1.2795,177.42,177.42,72.46,1044.5,LVM_ROTATION,10.0
SBILIFE,Financial Services,2022-08-02,2022-09-02,31,179,1311.31,1301.747,-1711.78,278.67,241.69,STCG,0.0,-2232.13,-0.951,174.46,174.46,66.31,1329.1,LVM_ROTATION,10.0
POWERGRID,Utilities,2022-08-02,2022-10-04,63,1426,165.1275,158.9159,-8857.74,283.06,235.05,STCG,0.0,-9375.85,-3.9817,179.03,179.03,72.99,178.2,LVM_ROTATION,10.0
ICICIBANK,Financial Services,2022-08-02,2022-10-04,63,286,820.82,864.135,12388.09,277.09,256.34,STCG,2370.93,9483.72,4.0398,178.76,178.76,81.82,918.1,LVM_ROTATION,10.0
BHARTIARTL,Communication Services,2022-08-02,2022-10-04,63,336,700.7,812.187,37459.63,289.72,283.05,STCG,7377.37,29509.49,12.534,177.69,177.81,81.55,803.35,LVM_ROTATION,10.0
LT,Industrials,2022-08-02,2022-10-04,63,130,1810.809,1833.4647,2945.24,261.86,247.22,STCG,487.23,1948.93,0.8279,176.34,176.34,77.01,1991.35,LVM_ROTATION,10.0
SBIN,Financial Services,2022-08-02,2022-10-04,63,442,532.4319,532.467,15.51,273.78,244.11,STCG,0.0,-502.38,-0.2135,172.85,174.6,76.47,574.05,LVM_ROTATION,10.0
PIDILITIND,Basic Materials,2022-09-02,2022-10-04,32,175,1416.39,1344.1545,-12641.21,270.88,243.98,STCG,0.0,-13156.07,-5.3077,177.81,177.81,77.01,1450.925,LVM_ROTATION,10.0
SIEMENS,Industrials,2022-09-02,2022-10-04,32,143,1727.2986,1603.8382,-17654.84,247.73,237.89,STCG,0.0,-18140.45,-7.3442,173.8,173.8,77.27,1824.7466,LVM_ROTATION,10.0
SJVN,Utilities,2022-09-02,2022-10-04,32,7947,31.2812,31.8182,4267.54,295.13,262.27,STCG,742.03,2968.11,1.194,172.19,172.19,74.06,32.75,LVM_ROTATION,10.0
CUMMINSIND,Industrials,2022-09-02,2022-10-04,32,201,1232.9317,1204.794,-5655.68,294.22,251.18,STCG,0.0,-6201.07,-2.5023,171.93,171.93,77.27,1254.4,LVM_ROTATION,10.0
COCHINSHIP,Industrials,2022-10-04,2022-11-02,29,1057,241.241,271.728,32224.76,302.73,297.91,STCG,6324.82,25299.29,9.9216,181.82,181.82,80.21,280.1,LVM_ROTATION,10.0
TVSMOTOR,Consumer Cyclical,2022-10-04,2022-11-02,29,250,1017.6166,1139.3095,30423.23,276.56,295.43,STCG,5970.25,23880.99,9.387,179.14,179.14,79.41,1171.45,LVM_ROTATION,10.0
PAGEIND,Consumer Cyclical,2022-10-04,2022-11-02,29,5,50299.249,50239.4095,-299.2,262.89,260.55,STCG,0.0,-822.64,-0.3271,178.61,178.61,77.01,53795.8008,LVM_ROTATION,10.0
HAL,Industrials,2022-10-04,2022-11-02,29,219,1162.2111,1263.735,22233.73,241.73,287.06,STCG,4340.99,17363.96,6.8221,173.26,173.26,73.8,1265.675,LVM_ROTATION,10.0
FEDERALBNK,Financial Services,2022-10-04,2022-11-02,29,2146,118.9188,132.2177,28539.44,302.98,294.3,STCG,5588.43,22353.73,8.7593,169.52,169.52,66.31,134.75,LVM_ROTATION,10.0
ESCORTS,Industrials,2022-10-04,2022-11-02,29,121,2096.8948,2005.992,-10999.24,301.23,251.76,STCG,0.0,-11552.23,-4.5531,168.45,168.45,64.71,2134.3,LVM_ROTATION,10.0
BAJAJHLDNG,Financial Services,2022-10-04,2022-11-02,29,38,6591.585,6706.7865,4377.66,252.15,264.35,STCG,772.23,3088.93,1.2332,167.91,167.91,66.04,6787.4502,LVM_ROTATION,10.0
TRENT,Consumer Cyclical,2022-10-04,2022-11-02,29,180,1411.41,1563.435,27364.5,301.62,291.89,STCG,5354.2,21416.79,8.43,167.11,167.11,68.72,1557.55,LVM_ROTATION,10.0
PHOENIXLTD,Real Estate,2022-10-04,2022-11-02,29,363,702.2015,733.0662,11203.89,278.35,276.01,STCG,2129.9,8519.62,3.3423,163.1,163.1,60.16,732.375,LVM_ROTATION,10.0
