symbol,fiscal_year,is_standard_period,roe,debt_to_equity,book_value_cr,bv_per_share,eps,net_profit_cr,equity_cr,borrowings_cr,revenue_cr,interest_expense_cr,revenue_growth_pct,earnings_growth_pct
ABFRL,Mar 2019,True,22.48,119.26,1428.0,1847.35,415.27,321.0,1428.0,1703.0,8118.0,225.0,,
ABFRL,Mar 2020,True,-15.45,494.85,1068.0,1379.84,-213.18,-165.0,1068.0,5285.0,8788.0,469.0,8.25,-151.4
ABFRL,Mar 2021,True,-27.84,136.16,2644.0,2889.62,-804.37,-736.0,2644.0,3600.0,5249.0,530.0,-40.27,
ABFRL,Mar 2022,True,-4.26,147.85,2773.0,2956.29,-125.8,-118.0,2773.0,4100.0,8136.0,389.0,55.0,
ABFRL,Mar 2023,True,-1.76,196.62,3343.0,3522.66,-62.17,-59.0,3343.0,6573.0,12418.0,536.0,52.63,
ABFRL,Mar 2024,True,-18.3,234.98,4022.0,3962.56,-725.12,-736.0,4022.0,9451.0,6441.0,588.0,-48.13,
ABFRL,Mar 2025,True,-6.69,73.65,6812.0,5583.61,-373.77,-456.0,6812.0,5017.0,7351.0,608.0,14.13,
ABFRL,Mar 2026,True,-14.21,105.98,5840.0,4782.96,-679.77,-830.0,5840.0,6189.0,8177.0,516.0,11.24,
ALKEM,Mar 2015,True,13.07,43.55,2999.0,124958.33,16333.33,392.0,2999.0,1306.0,3674.0,81.0,,
ALKEM,Mar 2016,True,20.37,17.82,3692.0,153833.33,31333.33,752.0,3692.0,658.0,4905.0,71.0,33.51,91.84
ALKEM,Mar 2017,True,20.26,14.75,4468.0,186166.67,37708.33,905.0,4468.0,659.0,5688.0,45.0,15.96,20.35
ALKEM,Mar 2018,True,13.12,20.52,4864.0,202666.67,26583.33,638.0,4864.0,998.0,6401.0,55.0,12.54,-29.5
ALKEM,Mar 2019,True,14.23,17.36,5439.0,226625.0,32250.0,774.0,5439.0,944.0,7357.0,55.0,14.94,21.32
ALKEM,Mar 2020,True,18.65,26.23,6161.0,256708.33,47875.0,1149.0,6161.0,1616.0,8344.0,65.0,13.42,48.45
ALKEM,Mar 2021,True,21.93,23.14,7377.0,307375.0,67416.67,1618.0,7377.0,1707.0,8865.0,59.0,6.24,40.82
ALKEM,Mar 2022,True,19.45,30.89,8638.0,359916.67,70000.0,1680.0,8638.0,2668.0,10634.0,52.0,19.95,3.83
ALKEM,Mar 2023,True,11.13,15.44,9045.0,376875.0,41958.33,1007.0,9045.0,1397.0,11599.0,107.0,9.07,-40.06
ALKEM,Mar 2024,True,17.56,13.75,10312.0,429666.67,75458.33,1811.0,10312.0,1418.0,12668.0,112.0,9.22,79.84
ALKEM,Mar 2025,True,18.48,11.52,11985.0,499375.0,92291.67,2215.0,11985.0,1381.0,12965.0,122.0,2.34,22.31
ALKEM,Mar 2026,True,17.01,14.81,13820.0,575833.33,97958.33,2351.0,13820.0,2047.0,14712.0,161.0,13.47,6.14
AMBUJACEM,Dec 2014,True,14.77,0.34,10070.0,32483.87,4796.77,1487.0,10070.0,34.0,9955.0,66.0,,
AMBUJACEM,Dec 2015,True,7.87,0.34,10271.0,33132.26,2606.45,808.0,10271.0,35.0,9437.0,92.0,-5.2,-45.66
AMBUJACEM,Dec 2016,True,7.23,0.15,19821.0,49926.95,3612.09,1434.0,19821.0,29.0,20094.0,153.0,112.93,77.48
AMBUJACEM,Dec 2017,True,9.41,0.12,20672.0,52070.53,4899.24,1945.0,20672.0,24.0,23609.0,206.0,17.49,35.63
AMBUJACEM,Dec 2018,True,13.29,0.18,22370.0,56347.61,7488.66,2973.0,22370.0,40.0,26041.0,170.0,10.3,52.85
AMBUJACEM,Dec 2019,True,11.56,0.17,24078.0,60649.87,7010.08,2783.0,24078.0,41.0,27104.0,170.0,4.08,-6.39
AMBUJACEM,Dec 2020,True,13.65,2.07,22757.0,57322.42,7826.2,3107.0,22757.0,471.0,24516.0,140.0,-9.55,11.64
AMBUJACEM,Dec 2021,True,14.64,1.88,25354.0,63863.98,9347.61,3711.0,25354.0,477.0,28965.0,146.0,18.15,19.44
AMBUJACEM,Mar 2023,True,,1.65,31698.0,79843.83,,,31698.0,523.0,,,,
AMBUJACEM,"Mar 2023
            
            
              15m",False,,,,,,3024.0,,0.0,38937.0,195.0,,
AMBUJACEM,Mar 2024,True,11.42,1.69,41452.0,94209.09,10761.36,4735.0,41452.0,699.0,33160.0,276.0,,
AMBUJACEM,Mar 2025,True,9.88,1.47,53579.0,108679.51,10738.34,5294.0,53579.0,788.0,35336.0,216.0,6.56,11.81
AMBUJACEM,Mar 2026,True,9.5,1.46,59347.0,120135.63,11410.93,5637.0,59347.0,866.0,40656.0,224.0,15.06,6.48
APOLLOHOSP,Mar 2015,True,10.56,62.8,3172.0,45314.29,4785.71,335.0,3172.0,1992.0,5129.0,118.0,,
APOLLOHOSP,Mar 2016,True,7.05,85.05,3332.0,47600.0,3357.14,235.0,3332.0,2834.0,6150.0,180.0,19.91,-29.85
APOLLOHOSP,Mar 2017,True,3.95,94.3,3314.0,47342.86,1871.43,131.0,3314.0,3125.0,7256.0,257.0,17.98,-44.26
APOLLOHOSP,Mar 2018,True,1.85,105.38,3252.0,46457.14,857.14,60.0,3252.0,3427.0,8243.0,295.0,13.6,-54.2
APOLLOHOSP,Mar 2019,True,6.0,110.17,3334.0,47628.57,2857.14,200.0,3334.0,3673.0,9617.0,327.0,16.67,233.33
APOLLOHOSP,Mar 2020,True,12.93,107.66,3340.0,47714.29,6171.43,432.0,3340.0,3596.0,11247.0,533.0,16.95,116.0
APOLLOHOSP,Mar 2021,True,2.98,90.38,4603.0,63930.56,1902.78,137.0,4603.0,4160.0,10560.0,449.0,-6.11,-68.29
APOLLOHOSP,Mar 2022,True,19.7,72.35,5623.0,78097.22,15388.89,1108.0,5623.0,4068.0,14663.0,379.0,38.85,708.76
APOLLOHOSP,Mar 2023,True,13.62,69.89,6198.0,86083.33,11722.22,844.0,6198.0,4332.0,16612.0,381.0,13.29,-23.83
APOLLOHOSP,Mar 2024,True,13.48,76.89,6936.0,96333.33,12986.11,935.0,6936.0,5333.0,19059.0,449.0,14.73,10.78
APOLLOHOSP,Mar 2025,True,18.33,95.76,8212.0,114055.56,20902.78,1505.0,8212.0,7864.0,21794.0,458.0,14.35,60.96
APOLLOHOSP,Mar 2026,True,21.13,89.59,9480.0,131666.67,27819.44,2003.0,9480.0,8493.0,25228.0,450.0,15.76,33.09
APOLLOTYRE,Mar 2015,True,19.4,21.94,5042.0,98862.75,19176.47,978.0,5042.0,1106.0,12815.0,189.0,,
APOLLOTYRE,Mar 2016,True,17.0,23.42,6605.0,129509.8,22019.61,1123.0,6605.0,1547.0,11849.0,101.0,-7.54,14.83
APOLLOTYRE,Mar 2017,True,15.08,47.15,7290.0,142941.18,21549.02,1099.0,7290.0,3437.0,13180.0,118.0,11.23,-2.14
