symbol,FundamentalScore,TechnicalScore,OverallScore,FundamentalRating,TechnicalAnalysis,business_summary,sector,industry,employees,website,revenue_growth,earnings_growth,revenue_per_share,gross_margin,operating_margin,net_margin,roe,roa,debt_to_equity,current_ratio,quick_ratio,operating_cashflow,free_cashflow,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ev_revenue,dividend_yield,market_cap,enterprise_value,quarterly_earnings_growth,quarterly_revenue_growth,peg_ratio,ps_ratio,beta,book_value,eps,forward_eps,shares_outstanding,insider_ownership,institutional_ownership,Close,Daily_Change,Weekly_Change,52W_High,52W_Low,All_Time_High,All_Time_Low,sma20,sma50,sma100,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatility,support_levels,resistance_levels,volume_sma20,current_volume,volume_trend,trend,technical_score,technical_analysis
INDIGO,31.98,82.65,57.32,Sell,Strong bullish trend across multiple timeframes Bearish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,41049.0,0.0,0.047,-0.203,2115.312,0.33391,0.13699001,0.082049996,0.0,0.0,713.155,0.0,0.0,0.0,0.0,32.573704,27.48114,23.288813,22.932,3.079,0.18,2182433079296.0,2516775337984.0,-0.202,0.0,0.0,2.6703453,0.917,242.434,0.0,205.45,386544992.0,0.44785,0.34145,5646.0,-1.4143530644316393,-7.237328513924258,,,6232.5,3773.6230403526224,5932.687524414063,5851.257236328125,5612.758623046875,5023.745676269531,5930.674345663541,5909.945349819449,44.56303910138956,20.728995844092424,60.7028678376719,-39.97387199357948,24.393661720239006,45.66713442499972,0.10953860758742955,[],[],1592402.3,1628751.0,Increasing,Uptrend,82.65,Strong bullish trend across multiple timeframes Bearish MACD crossover Strong volume supporting price action
SAIL,56.32,57.84,57.08,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend,0.0,0.0,0.0,53159.0,0.0,0.08,8.0,251.939,0.50877,0.0512,0.029070001,0.0,0.0,62.7,0.0,0.0,0.0,0.0,16.144218,12.677351,0.83169204,7.48,0.814,1.35,490128703488.0,849799217152.0,8.105,0.0,0.0,0.4694584,1.403,142.673,0.0,9.36,4130530048.0,0.64997,0.17343001,118.66000366210938,-0.4947558389019946,-2.6818638849192222,,,144.1999969482422,99.1500015258789,122.11200103759765,128.26800064086913,124.73240028381348,118.42209983825684,121.33248703832277,123.6398502779887,43.16506382862709,-2.307363239665932,-2.1959387333317335,-0.11142450633419854,11.961508190191381,17.219648972155852,0.06571300412065953,[],[],7794321.5,5165884.0,Decreasing,Sideways,57.84,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend
DABUR,35.05,78.99,57.02,Sell,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,5341.0,0.0,0.017,0.025,71.214,0.47166002,0.16263,0.14117,0.0,0.0,8.478,0.0,0.0,0.0,0.0,52.057938,42.024193,8.550893,39.538,7.216,2.01,924269805568.0,910598012928.0,0.028,0.0,0.0,7.324685,0.235,60.941,0.0,12.4,1773689984.0,0.67658997,0.22007,521.0999755859375,1.4109176499877973,1.0471132928223437,,,661.9039373337285,428.9972997779444,517.8624969482422,507.62451171875,490.32908508300784,498.83260131835937,517.8736672910566,515.4133078397213,51.969677259856084,2.4603594513353073,2.8088486570317137,-0.3484892056964064,54.14458920103457,52.98856830200446,0.07589304521753634,[],[],2881512.35,3745766.0,Decreasing,Strong Uptrend,78.99,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
TECHM,56.28,57.66,56.97,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,148517.0,0.0,0.027,0.34,602.019,0.32074,0.11063,0.08514,0.0,0.0,7.287,0.0,0.0,0.0,0.0,28.984543,22.907068,4.7902374,18.89,2.365,3.04,1311090933760.0,1261446627328.0,0.34,0.0,0.0,2.4582648,0.342,309.254,0.0,64.67,885035008.0,0.36421,0.40881002,1481.4000244140625,-0.9494484757738619,-1.5681046900955176,,,1775.2631099366663,1187.6989464401065,1491.5399963378907,1547.96150390625,1522.2114233398438,1564.989517211914,1498.8563297904752,1506.7111698873487,50.24177944001143,-7.854840096873431,-11.087347236774658,3.2325071399012266,40.734859587516695,53.59642696673328,0.05945119210939478,[],[],1581970.5,2279980.0,Decreasing,Strong Downtrend,57.66,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
TTKPRESTIG,25.7,88.08,56.89,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,1470.0,0.0,0.036,-0.355,199.234,0.41287,0.0357,0.03557,0.0,0.0,9.59,0.0,0.0,0.0,0.0,92.63046,39.12137,4.7871914,40.762,3.254,0.91,89940598784.0,89033392128.0,-0.362,0.0,0.0,3.2871225,0.065,137.189,0.0,0.0,136948000.0,0.70956004,0.20639999,656.75,1.4755852306618689,0.33611064824083936,,,954.8625574684929,576.929167627347,642.3725006103516,631.4121875,631.1024389648437,685.6139434814453,647.1874838663102,641.3679079395328,62.30562851770084,5.819575926777475,5.631089481162077,0.18848644561539807,46.24002329547168,41.905058159546144,0.0674296545103643,[],[],74136.35,29246.0,Decreasing,Sideways,88.08,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
STARHEALTH,25.48,88.3,56.89,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.109,-0.175,281.525,0.20752001,0.08327,0.03566,0.0,0.0,6.608,0.0,0.0,0.0,0.0,45.045364,25.916111,3.2042825,0.0,1.576,0.0,263181238272.0,260447600640.0,-0.177,0.0,0.0,1.5922027,0.058,139.454,0.0,0.0,587785984.0,0.62391,0.25179002,446.8500061035156,0.9260318697946079,0.5173812560350433,,,647.0,327.29998779296875,438.76499633789064,433.19499938964844,426.27549926757814,428.21475021362306,440.5233788478329,438.50536153251966,59.29961156028511,2.018017315313216,1.7968511343288145,0.22116618098440144,41.59501329143888,35.68768650147894,0.04548751930660249,[],[],867838.65,1468323.0,Decreasing,Strong Uptrend,88.3,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
NHPC,58.12,55.22,56.67,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,4240.0,0.0,0.193,0.039,10.858,0.8806,0.42497003,0.27943,0.0,0.0,92.053,0.0,0.0,0.0,0.0,29.033834,20.007774,1.955685,21.588,11.192,2.47,776377794560.0,1221584748544.0,0.035,0.0,0.0,7.113028,0.219,39.49,0.0,3.86,10044999680.0,0.68485,0.1558,77.2300033569336,-1.416891795819708,-4.311728121687663,,,98.01037645261837,69.24116197431437,81.82170906066895,83.95129531860351,84.7493921661377,81.35129810333252,80.39711015809002,81.96792216255989,34.873552580114065,-1.5708120044698717,-1.1363221413014934,-0.43448986316837823,10.217773778454445,13.312770147434447,0.10338367468116882,[],[],9571255.0,13508674.0,Increasing,Strong Downtrend,55.22,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
BPCL,54.74,57.94,56.34,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend,0.0,0.0,0.0,8747.0,0.0,-0.005,1.408,1029.26,0.13471,0.0692,0.039419997,0.0,0.0,75.077,0.0,0.0,0.0,0.0,7.5986195,9.941936,1.6429799,6.467,0.42,3.24,1337128779776.0,1845701902336.0,1.407,0.0,0.0,0.3040806,0.916,187.586,0.0,31.0,4338509824.0,0.54504,0.17743999,308.20001220703125,-0.8046346642349489,-2.607046826278081,,,363.24483766661757,230.5385511582654,316.6125061035156,326.12836181640625,315.9495394897461,292.6035667419434,314.9666994709818,319.12096536678973,33.766245204383964,-4.154265895807953,-3.3554161714089927,-0.7988497243989601,11.513687845039009,17.89682059609233,0.056398473794532486,[],[],5420729.7,4334416.0,Decreasing,Sideways,57.94,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend
DLF,57.71,54.8,56.25,Hold,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,3103.0,0.0,0.994,0.18,37.755,0.42038,0.12136,0.47974998,0.0,0.0,9.644,0.0,0.0,0.0,0.0,40.808945,41.426567,4.299352,78.298,18.832,0.81,1829629198336.0,1760440221696.0,0.181,0.0,0.0,19.57239,0.472,171.898,0.0,17.84,2475310080.0,0.74138,0.12184,739.0499877929688,-1.3876875368159403,-3.081765179488827,,,922.2542982192264,596.8345296405167,763.7525024414062,802.0682763671875,767.3204766845703,756.4817764282227,759.5615991105802,773.0734032496578,46.533381102215024,-13.511804139077526,-13.024231485971978,-0.4875726531055484,16.847162142435142,26.666601736941903,0.0703879538094624,[],[],2390294.45,3054170.0,Decreasing,Strong Downtrend,54.8,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
REDINGTON,48.87,63.59,56.23,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,12062.0,0.0,0.219,0.117,1331.348,0.05197,0.013350001,0.015700001,0.0,0.0,30.537,0.0,0.0,0.0,0.0,11.518413,15.918705,2.159044,9.628,0.199,2.82,188329541632.0,207414476800.0,0.119,0.0,0.0,0.18089019,0.787,111.554,0.0,15.13,781774016.0,0.26005,0.37006,240.85000610351562,2.423989944707561,-1.0069859915788792,,,327.511218461602,155.15698268842897,241.75499954223633,276.83463012695313,265.94176208496094,239.33896125793456,241.12210006356287,251.79791861616303,49.73931151764484,-10.675818552600163,-12.055660174967109,1.3798416223669463,34.625323608709266,26.43587273486747,0.0911744797758948,[],[],2024764.4,1916842.0,Decreasing,Sideways,63.59,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
ABB,61.24,51.02,56.13,Buy,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,3625.0,0.0,0.122,-0.207,595.14,0.40743,0.137,0.14234,0.26575002,0.106759995,1.018,2.011,1.489,11100999680.0,7579737600.0,58.825603,51.44592,14.723338,45.788,7.987,0.87,1059328098304.0,1007359950848.0,-0.207,0.0,0.0,8.399306,0.68,339.529,0.0,97.17,211908000.0,0.75319,0.106639996,4999.0,-0.029997000299974985,-2.7715647184673786,,,8869.40288553787,4647.14638941201,5102.03876953125,5516.718076171875,5599.800107421875,5897.488330078125,5077.682430195079,5216.582067443495,39.79692555238447,-138.89963724841618,-154.5751958622314,15.675558613815213,17.681880178766846,23.55281044493087,0.09834089162998007,[],[],410399.95,251338.0,Decreasing,Strong Downtrend,51.02,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
OBEROIRLTY,50.34,61.61,55.98,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,1470.0,0.0,-0.297,-0.279,133.905,0.64832,0.49488,0.42358002,0.0,0.0,21.015,0.0,0.0,0.0,0.0,28.409172,48.141068,3.7293599,20.795,11.987,0.62,585690120192.0,583595589632.0,-0.279,0.0,0.0,12.02979,0.352,431.924,0.0,33.46,363601984.0,0.67705,0.24134001,1610.800048828125,-0.49419321464632127,-2.9463098019146705,,,2335.483771502135,1448.4808471078381,1625.2449951171875,1753.1091162109376,1725.25439453125,1799.5581622314453,1637.9361821633631,1664.2969509231114,50.06754825660643,-26.360768759748225,-33.43970750597779,7.078938746229568,49.663879223564415,64.92409847849252,0.06418955680199086,[],[],416887.35,670647.0,Increasing,Strong Downtrend,61.61,Strong bearish trend across multiple timeframes Bullish MACD crossover Strong volume supporting price action
GLAXO,49.04,62.83,55.94,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,3113.0,0.0,-0.012,0.125,220.763,0.62396,0.29271,0.2541,0.0,0.0,0.51,0.0,0.0,0.0,0.0,49.749912,48.10017,24.178495,38.085,11.95,1.51,471795695616.0,446914265088.0,0.124,0.0,0.0,12.6157675,0.064,115.185,0.0,57.9,169406000.0,0.75625,0.083809994,2785.0,1.302198801977461,0.1654473391533573,,,3515.699951171875,1896.2766505968011,2788.2900146484376,3050.076005859375,3014.5676806640627,2678.825754394531,2790.29783680955,2866.4115331705007,60.28313175916472,-76.1136963609506,-93.30595337101909,17.192257010068488,69.42824741268878,69.56015823459815,0.16711229547009898,[],[],136561.9,70828.0,Decreasing,Sideways,62.83,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
BAYERCROP,45.93,65.21,55.57,Hold,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,1169.0,0.0,0.174,0.096,1280.886,0.3746,0.16775998,0.10293,0.0,0.0,3.687,0.0,0.0,0.0,0.0,39.68368,26.762482,8.248481,33.835,3.943,2.39,235114594304.0,226956558336.0,0.096,0.0,0.0,4.0842614,0.319,634.238,0.0,0.0,44942100.0,0.7275,0.113450006,5231.5,-0.7117100018978917,-5.209277042942562,,,6772.560996546189,4192.9259762001775,5646.562915039062,5972.9006640625,5529.351103515625,5387.700231933593,5474.525025124142,5675.557547103707,23.64760432766616,-201.032521979565,-162.39829428399747,-38.63422769556752,4.163234875215899,3.2069007111756442,0.22926241029654099,[],[],33895.85,20747.0,Decreasing,Strong Downtrend,65.21,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions
AIAENG,61.5,49.48,55.49,Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,1306.0,0.0,0.019,0.188,460.581,0.53091997,0.26823,0.25687,0.0,0.0,7.072,0.0,0.0,0.0,0.0,25.839535,24.888435,4.119269,21.227,5.749,0.52,285215129600.0,247556390912.0,0.175,0.0,0.0,6.6230235,0.239,741.952,0.0,122.8,93320400.0,0.58533,0.34273,3056.300048828125,1.2891942647098142,-1.9033267097640083,,,4449.89990234375,3001.10009765625,3105.120007324219,3239.3420166015626,3262.744013671875,3344.182000732422,3089.021817834,3143.6469831031486,36.16770524358202,-54.62516526914851,-54.03661394989887,-0.588551319249639,9.357670446619325,12.016294027314666,0.05162026160558376,[],[],66475.1,162363.0,Increasing,Strong Downtrend,49.48,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
NAZARA,46.57,64.39,55.48,Hold,RSI indicates oversold conditions Bearish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,0.0,0.0,0.994,0.471,225.476,0.68083,-0.03424,0.04873,0.0,0.0,6.76,0.0,0.0,0.0,0.0,83.35247,71.54036,3.424225,70.258,5.456,0.0,107536785408.0,102174482432.0,0.703,0.0,0.0,5.7426457,-0.113,339.084,0.0,16.23,92616304.0,0.38069,0.32287,1161.0999755859375,1.8866269270447766,0.35436262626944437,,,1453.0,834.5499877929688,1296.4399841308593,1332.709990234375,1245.7334973144532,1105.2497488403321,1215.2976367773542,1276.2963236592752,21.101364835122524,-60.998686881921,-37.67162913573746,-23.32705774618354,29.42791203339532,27.409096258819613,0.41138567484376154,[],[],2661579.1,2327782.0,Increasing,Sideways,64.39,RSI indicates oversold conditions Bearish MACD crossover Strong volume supporting price action
PAGEIND,43.46,67.39,55.42,Hold,Bullish MACD crossover Strong volume supporting price action High volatility detected,0.0,0.0,0.0,20658.0,0.0,0.031,0.215,4459.374,0.57802,0.20361,0.15373999,0.0,0.0,18.605,0.0,0.0,0.0,0.0,64.516365,60.08348,35.1413,46.806,9.902,1.35,494508146688.0,492509036544.0,0.215,0.0,0.0,9.941952,0.101,1261.621,0.0,737.89,11153900.0,0.42887002,0.40386,44335.0,0.41902604756511863,-3.388537807801262,,,50417.84840921446,38554.311327759584,45368.621484375,46597.10703125,46049.8008984375,45150.59408203125,45190.012653140504,45632.97592017607,43.39478123136205,-442.96326703556406,-456.5434020005722,13.580134965008142,32.910857625686546,51.82950687823014,0.11111423388317382,[],[],26941.0,21171.0,Increasing,Strong Downtrend,67.39,Bullish MACD crossover Strong volume supporting price action High volatility detected
LICI,46.75,63.85,55.3,Hold,RSI indicates oversold conditions Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,91606.0,0.0,0.062,0.039,1432.314,0.11715,0.058579996,0.05703,0.0,0.0,0.013,0.0,0.0,0.0,0.0,11.062573,14.080469,4.236412,6.935,0.519,1.41,5390479654912.0,4691632586752.0,0.031,0.0,0.0,0.59638137,0.529,201.149,0.0,60.52,6325000192.0,0.965,0.0125,852.1500244140625,-1.9953968471463468,-4.155882598863436,,,1073.7623406253458,705.9394661389632,891.1049926757812,909.2582397460938,879.014912109375,856.3709899902344,883.9105141847419,892.6567895528559,23.496084863868205,-8.74627536811397,-5.715593470659269,-3.030681897454701,11.61694365209834,20.43574608022473,0.0645070369121409,[],[],1091811.8,926244.0,Decreasing,Strong Downtrend,63.85,RSI indicates oversold conditions Bearish MACD crossover Declining volume suggests weakening trend
ABBOTINDIA,49.01,61.49,55.25,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Strong volume supporting price action,0.0,0.0,0.0,3659.0,0.0,0.116,0.115,3101.217,0.45281,0.24511999,0.22038001,0.0,0.0,4.646,0.0,0.0,0.0,0.0,46.08268,37.413227,15.8021345,37.427,9.708,1.51,669302587392.0,639762956288.0,0.115,0.0,0.0,10.156506,0.086,1992.136,0.0,0.0,21249300.0,0.75514,0.07831,31480.0,0.015885623510714098,-3.5391450896277044,,,36491.75796901832,24977.130415708973,32714.25,33205.91890625,31694.68056640625,30069.64701171875,32204.16316596003,32667.567087332878,37.449392712550605,-463.4039213728465,-289.62952073364363,-173.7744006392029,15.193529751588665,12.673590763651044,0.10132178975556871,[],[],7222.1,4571.0,Increasing,Sideways,61.49,Bearish MACD crossover Stochastic indicates oversold conditions Strong volume supporting price action
LUPIN,67.83,42.14,54.98,Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,24006.0,0.0,0.119,0.519,512.289,0.68307996,0.23226999,0.15825,0.0,0.0,31.5,0.0,0.0,0.0,0.0,23.474976,23.176369,5.0288877,16.484,3.81,0.63,865505050624.0,890632404992.0,0.521,0.0,0.0,3.7025514,0.302,376.803,0.0,81.76,456755008.0,0.47267,0.35715,1894.9000244140625,-0.39423885112228607,-4.041116561047953,,,2388.0473251603485,1784.1036108597868,1929.760009765625,1929.98748046875,1962.3928552246093,2018.8774969482422,1932.1290712669083,1934.8270612572192,45.40755729662906,-2.697989990310816,3.2733537887464688,-5.971343779057285,19.006855943073425,36.80783043140577,0.08586558317372799,[],[],1050716.6,865960.0,Decreasing,Strong Downtrend,42.14,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
POWERGRID,53.97,55.65,54.81,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,0.0,0.0,0.017,-0.025,49.445,1.0,0.53735,0.33551997,0.0,0.0,145.251,0.0,0.0,0.0,0.0,17.213884,12.940762,2.7592325,9.854,8.28,4.27,2560920387584.0,3807518916608.0,-0.025,0.0,0.0,5.5693536,0.266,99.756,0.0,21.27,9300599808.0,0.51361,0.35306,275.25,0.2914876142782852,-2.8586574656915498,,,355.35694963907457,246.2353454650596,284.0479034423828,290.01845703125,293.94526733398436,293.4063505554199,281.61306785351127,285.09697548915324,32.35229422940621,-3.4839076356419696,-2.5383940216820644,-0.9455136139599052,10.295610260674662,11.1184326444624,0.0604399687006354,[],[],9551159.45,12841075.0,Increasing,Strong Downtrend,55.65,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
TATACHEM,51.26,57.92,54.59,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend,0.0,0.0,0.0,4789.0,0.0,-0.018,0.679,581.538,0.6095,0.09922,0.022739999,0.0217,0.0,31.43,0.0,0.0,0.0,0.0,73.53834,18.660316,1.0862,15.495,2.027,1.19,234706681856.0,300376981504.0,0.68,0.0,0.0,1.5840365,0.484,847.634,0.0,49.34,254756000.0,0.38691002,0.3006,920.7000122070312,0.3159756431285299,-1.8495790002362567,,,1233.062605979803,747.3406277921812,944.8600006103516,941.5900012207031,902.2320373535156,924.9000891113282,936.5614888240924,941.3961542644523,36.6944095138636,-4.834665440359913,-0.9630515278641045,-3.8716139124958087,11.657661592548232,15.424983106805279,0.05770896322534272,[],[],388393.75,429660.0,Decreasing,Strong Downtrend,57.92,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend
CDSL,42.78,66.19,54.48,Hold,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,403.0,0.0,0.029,-0.237,57.724,1.0,0.51362,0.4102,0.0,0.0,0.165,0.0,0.0,0.0,0.0,60.228333,45.090218,16.911442,41.293,23.915,0.88,297699606528.0,288478593024.0,-0.237,0.0,0.0,24.679869,0.216,84.227,0.0,31.59,209000000.0,0.0,0.13933,1424.4000244140625,-1.9008247648717336,-9.527438876649208,,,1973.707641734152,1038.978785448007,1538.1178466796875,1628.656416015625,1528.945654296875,1490.1639794921875,1514.0713675131412,1551.0204579037156,20.960525126020116,-36.94909039057438,-27.115761684429714,-9.83332870614467,2.287004379940934,5.571660949349526,0.13119500013048294,[],[],2293015.5,2043349.0,Decreasing,Strong Downtrend,66.19,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions
CHOLAFIN,60.09,48.3,54.2,Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,45194.0,0.0,0.198,0.2,135.13,0.99908996,0.52505,0.39205003,0.0,0.0,743.089,0.0,0.0,0.0,0.0,26.88174,17.84135,5.0476985,0.0,25.518,0.1,1195233509376.0,2898688212992.0,0.201,0.0,0.0,10.522181,0.631,281.455,0.0,0.0,841299008.0,0.49966,0.32422,1420.699951171875,-1.3265798727952416,-6.784333447306212,,,1683.6423566086535,1166.3763087715367,1477.7249938964844,1521.8376977539062,1544.997989501953,1434.8997918701173,1476.1605471019466,1490.7311177768147,44.15833669159521,-14.570570674868122,-10.665162732736638,-3.9054079421314842,14.585856161324477,30.199639608644162,0.09544337213660979,[],[],1300130.4,871127.0,Decreasing,Strong Downtrend,48.3,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
ITC,59.71,48.65,54.18,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,22041.0,0.0,0.165,0.027,63.174,0.54919,0.29744,0.44154,0.0,0.0,0.405,0.0,0.0,0.0,0.0,25.705772,21.62269,7.322064,18.743,6.236,3.83,5132815171584.0,4929318551552.0,0.03,0.0,0.0,6.49392,0.057,55.961,0.0,18.95,12526699520.0,0.27374,0.49941003,409.75,2.207534606698136,2.8747207024728327,,,510.8746874239907,383.09149195819776,409.41500091552734,413.367001953125,416.86344055175783,422.3276890563965,405.96461289830984,409.06452453119823,44.45742219993847,-3.099911632888393,-2.9234586387013173,-0.1764529941870756,35.73957974271054,28.96912301981202,0.05983488279795236,[],[],13500318.05,25255050.0,Decreasing,Downtrend,48.65,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
RAMCOCEM,47.44,60.78,54.11,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Strong volume supporting price action,0.0,0.0,0.0,3767.0,0.0,-0.009,1.209,356.447,0.53566,0.103,0.03771,0.0,0.0,62.883,0.0,0.0,0.0,0.0,77.54074,23.407871,3.3238714,22.305,3.441,0.19,247350476800.0,292428349440.0,1.288,0.0,0.0,2.9103925,-0.082,314.934,0.0,44.72,236292000.0,0.49558,0.37682,1046.800048828125,1.2085467862215316,-5.812486428547182,,,1206.9175149129653,786.842302621666,1096.718603515625,1104.6543237304688,1043.334437866211,978.8473614501953,1073.3032985906052,1092.6619748600292,30.180377338630038,-19.358676269423995,-11.82169679034314,-7.5369794790808555,14.597772894988827,15.683381541541797,0.17225377769830555,[],[],232261.25,177144.0,Increasing,Sideways,60.78,Bearish MACD crossover Stochastic indicates oversold conditions Strong volume supporting price action
METROPOLIS,41.53,66.45,53.99,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bearish MACD crossover,0.0,0.0,0.0,4823.0,0.0,0.232,0.175,273.143,0.77287,0.1526,0.108330004,0.0,0.0,15.295,0.0,0.0,0.0,0.0,74.08598,44.511475,8.51742,51.657,8.139,0.0,113574830080.0,114259746816.0,0.187,0.0,0.0,8.089889,0.089,256.944,0.0,0.0,51807500.0,0.4989,0.42924,2188.5,0.050292479901425935,1.5403865085943158,,,2318.300048828125,1315.0,2103.8950073242186,1955.1260034179688,1814.1505029296875,1843.4955029296875,2146.922851069349,2080.706586723228,78.14222869484027,66.21626434612062,66.65226578318907,-0.4360014370684411,87.37068179128342,87.22125909758097,0.12962174065814255,[],[],61093.2,42879.0,Decreasing,Strong Uptrend,66.45,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bearish MACD crossover
IPCALAB,50.24,57.36,53.8,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,16778.0,0.0,0.103,0.212,360.896,0.65825,0.13701999,0.085030004,0.0,0.0,16.246,0.0,0.0,0.0,0.0,45.05044,28.932081,5.0547686,21.679,4.021,0.29,351227838464.0,368203235328.0,0.213,0.0,0.0,3.8354368,0.162,273.88,0.0,47.85,253704000.0,0.45049998,0.41774,1384.4000244140625,-2.403946111098876,-2.3970670766200297,,,1753.4666317784045,1166.5810746222649,1395.6445190429688,1418.1924462890624,1407.8625280761719,1453.7929760742188,1403.1556772609304,1409.5065074608967,49.6111434372618,-6.350830199966367,-9.914628542374732,3.563798342408365,64.34330761984555,71.07106077995901,0.08925550610091422,[],[],167681.0,156601.0,Decreasing,Strong Downtrend,57.36,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
HCLTECH,55.83,51.54,53.69,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.054,-0.077,5.174,0.34719002,0.16305,0.14229,0.24607,0.13249,9.377,2.264,2.065,2571000064.0,1986625024.0,23.254477,20.711847,483.32227,1363.94,280.94,3.71,3941504122880.0,3939058581504.0,-0.093,0.0,0.0,281.11432,0.23,3.01,0.0,70.24,2709309952.0,0.61254,0.26243,1454.800048828125,0.3448751435787045,-0.7842869547191822,,,1960.5729817705587,1277.881429445961,1480.645001220703,1559.0244189453124,1570.795418701172,1648.8128918457032,1479.3502180356443,1498.4024023686843,44.70351671740045,-19.05218433304003,-21.595874703138623,2.5436903700985916,24.571422702709146,39.29834409930479,0.04560139068385392,[],[],3062994.8,3404604.0,Decreasing,Strong Downtrend,51.54,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
