symbol,entry_date,entry_price,exit_date,pnl_pct,max_gain_pct,exit_reason,lanes,lane_count,month
FORTIS,2026-05-21,967.3,2026-05-28,-0.66,1.77,hold_expiry,VCP+SECTOR_RS,2,2026-05
GAIL,2026-03-02,165.07,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
GAIL,2026-04-02,141.73,2026-04-10,8.71,10.42,hold_expiry,MEAN_REVERT,1,2026-04
GAIL,2026-05-11,162.51,2026-05-18,-1.41,2.09,hold_expiry,VCP+SECTOR_RS,2,2026-05
GAIL,2026-05-25,168.67,2026-06-01,-2.92,0.79,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
GVT&D,2026-03-02,3772.4,2026-03-10,2.17,6.01,hold_expiry,VCP+SECTOR_RS,2,2026-03
GVT&D,2026-03-13,3604.3,2026-03-16,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
GVT&D,2026-03-19,3761.8,2026-03-23,-5.0,3.14,stop_loss,SECTOR_RS,1,2026-03
GVT&D,2026-04-01,3798.7,2026-04-09,2.96,5.25,hold_expiry,SECTOR_RS,1,2026-04
GVT&D,2026-05-11,4432.9,2026-05-18,-0.14,2.96,hold_expiry,SECTOR_RS,1,2026-05
GVT&D,2026-05-21,4794.6,2026-05-28,6.32,8.11,hold_expiry,SECTOR_RS,1,2026-05
GMRAIRPORT,2026-02-20,99.75,2026-02-27,0.88,3.29,hold_expiry,VCP,1,2026-02
GMRAIRPORT,2026-03-27,89.09,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
GMRAIRPORT,2026-04-08,95.82,2026-04-16,0.97,4.36,hold_expiry,SECTOR_RS,1,2026-04
GMRAIRPORT,2026-04-30,96.43,2026-05-07,4.39,4.93,hold_expiry,VCP,1,2026-04
GMRAIRPORT,2026-05-13,96.87,2026-05-20,-2.45,1.68,hold_expiry,SECTOR_RS,1,2026-05
GMRAIRPORT,2026-05-25,96.9,2026-06-01,0.17,7.47,hold_expiry,VCP,1,2026-05
GRSE,2026-03-05,2409.1,2026-03-12,0.61,6.93,hold_expiry,IGNITE,1,2026-03
GRSE,2026-04-01,2359.3,2026-04-02,-5.0,0.0,stop_loss,IGNITE,1,2026-04
GRSE,2026-04-08,2477.4,2026-04-16,5.26,6.6,hold_expiry,SECTOR_RS,1,2026-04
GRSE,2026-05-11,2941.6,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
GRSE,2026-05-15,2685.9,2026-05-18,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
GICRE,2026-02-24,386.1,2026-03-04,-5.0,2.76,stop_loss,VCP,1,2026-02
GICRE,2026-03-27,363.05,2026-04-07,5.21,8.15,hold_expiry,MEAN_REVERT,1,2026-03
GICRE,2026-04-30,393.4,2026-05-07,1.51,5.24,hold_expiry,VCP,1,2026-04
GICRE,2026-05-18,391.8,2026-05-25,-0.1,0.82,hold_expiry,VCP,1,2026-05
GICRE,2026-05-28,390.6,2026-06-01,-3.83,0.36,hold_expiry,VCP,1,2026-05
GILLETTE,2026-02-23,8623.0,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
GILLETTE,2026-04-08,7684.5,2026-04-16,2.03,3.66,hold_expiry,MEAN_REVERT,1,2026-04
GILLETTE,2026-05-08,8148.0,2026-05-15,-4.19,0.0,hold_expiry,VCP,1,2026-05
GILLETTE,2026-05-27,8273.5,2026-06-01,-5.0,0.69,stop_loss,SECTOR_RS+IGNITE,2,2026-05
GLAND,2026-02-25,1848.5,2026-03-02,-5.0,1.42,stop_loss,VCP,1,2026-02
GLAND,2026-03-24,1670.2,2026-04-02,1.1,7.17,hold_expiry,MEAN_REVERT,1,2026-03
GLAND,2026-05-11,1919.1,2026-05-13,-5.0,0.46,stop_loss,SECTOR_RS,1,2026-05
GLAND,2026-05-18,2156.6,2026-05-25,8.22,11.1,hold_expiry,IGNITE,1,2026-05
GLAND,2026-05-29,2250.0,2026-06-01,1.88,4.73,hold_expiry,SECTOR_RS,1,2026-05
GLAXO,2026-02-26,2626.0,2026-03-04,-5.0,0.27,stop_loss,VCP,1,2026-02
GLAXO,2026-03-09,2519.2,2026-03-16,-5.0,1.38,stop_loss,SECTOR_RS,1,2026-03
GLAXO,2026-04-08,2354.3,2026-04-16,2.78,4.86,hold_expiry,MEAN_REVERT,1,2026-04
GLAXO,2026-05-11,2436.2,2026-05-18,-1.9,3.44,hold_expiry,SECTOR_RS,1,2026-05
GLENMARK,2026-02-18,2030.2,2026-02-25,2.7,3.06,hold_expiry,VCP+SECTOR_RS,2,2026-02
GLENMARK,2026-03-04,2039.7,2026-03-11,11.42,12.66,hold_expiry,VCP+SECTOR_RS,2,2026-03
GLENMARK,2026-03-16,2175.4,2026-03-23,-3.97,2.86,hold_expiry,SECTOR_RS,1,2026-03
GLENMARK,2026-03-27,2170.5,2026-04-02,-5.0,3.13,stop_loss,SECTOR_RS,1,2026-03
GLENMARK,2026-04-08,2173.5,2026-04-16,3.5,4.61,hold_expiry,SECTOR_RS,1,2026-04
GLENMARK,2026-04-21,2233.1,2026-04-28,7.64,8.7,hold_expiry,VCP,1,2026-04
GLENMARK,2026-05-05,2417.9,2026-05-12,-5.0,0.91,stop_loss,SECTOR_RS,1,2026-05
GLENMARK,2026-05-15,2325.9,2026-05-22,-2.87,4.35,hold_expiry,SECTOR_RS,1,2026-05
MEDANTA,2026-02-24,1149.9,2026-03-04,-3.5,1.95,hold_expiry,VCP,1,2026-02
MEDANTA,2026-03-25,1011.3,2026-03-30,-5.0,0.69,stop_loss,IGNITE,1,2026-03
MEDANTA,2026-04-07,1033.35,2026-04-15,5.36,6.68,hold_expiry,MEAN_REVERT,1,2026-04
MEDANTA,2026-05-12,1193.1,2026-05-19,3.96,7.12,hold_expiry,SECTOR_RS,1,2026-05
MEDANTA,2026-05-22,1238.1,2026-05-29,-5.0,2.29,stop_loss,SECTOR_RS,1,2026-05
GODIGIT,2026-03-06,335.15,2026-03-09,-5.0,2.94,stop_loss,SECTOR_RS,1,2026-03
GODIGIT,2026-03-12,344.5,2026-03-18,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
GPIL,2026-02-24,268.61,2026-03-02,-5.0,2.75,stop_loss,VCP,1,2026-02
GPIL,2026-03-25,277.3,2026-04-06,-0.72,2.61,hold_expiry,SECTOR_RS,1,2026-03
GPIL,2026-04-09,285.15,2026-04-17,7.15,8.89,hold_expiry,SECTOR_RS,1,2026-04
GPIL,2026-05-11,293.0,2026-05-18,-5.0,0.68,stop_loss,VCP+SECTOR_RS,2,2026-05
GPIL,2026-05-21,297.75,2026-05-27,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
GODFRYPHLP,2026-02-18,2477.7,2026-02-23,-5.0,6.35,stop_loss,IGNITE,1,2026-02
GODFRYPHLP,2026-03-18,2040.6,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
GODFRYPHLP,2026-04-29,2275.3,2026-05-06,1.44,2.4,hold_expiry,IGNITE,1,2026-04
GODFRYPHLP,2026-05-11,2392.1,2026-05-18,-3.23,4.16,hold_expiry,SECTOR_RS,1,2026-05
GODFRYPHLP,2026-05-21,2312.1,2026-05-28,-0.05,1.54,hold_expiry,SECTOR_RS,1,2026-05
GODREJAGRO,2026-03-02,607.9,2026-03-09,-5.0,1.94,stop_loss,SECTOR_RS,1,2026-03
GODREJAGRO,2026-04-01,571.1,2026-04-09,2.77,5.04,hold_expiry,MEAN_REVERT,1,2026-04
GODREJAGRO,2026-04-15,605.6,2026-04-22,1.67,4.03,hold_expiry,VCP,1,2026-04
GODREJAGRO,2026-05-22,579.0,2026-05-29,-0.48,2.76,hold_expiry,MEAN_REVERT,1,2026-05
GODREJCP,2026-02-27,1211.48,2026-03-04,-5.0,0.0,stop_loss,VCP,1,2026-02
GODREJCP,2026-04-07,1024.06,2026-04-15,5.48,6.28,hold_expiry,MEAN_REVERT,1,2026-04
GODREJCP,2026-05-05,1096.05,2026-05-07,-5.0,1.86,stop_loss,VCP,1,2026-05
GODREJIND,2026-02-19,1026.1,2026-02-26,0.41,3.3,hold_expiry,IGNITE,1,2026-02
GODREJIND,2026-04-01,831.85,2026-04-09,4.9,8.3,hold_expiry,IGNITE,1,2026-04
GODREJIND,2026-05-11,1146.05,2026-05-12,-5.0,0.23,stop_loss,SECTOR_RS,1,2026-05
GODREJIND,2026-05-15,1135.05,2026-05-22,-0.75,7.03,hold_expiry,SECTOR_RS,1,2026-05
GODREJIND,2026-05-27,1134.1,2026-06-01,-3.72,5.81,hold_expiry,SECTOR_RS,1,2026-05
GODREJPROP,2026-04-06,1584.7,2026-04-13,7.7,10.5,hold_expiry,MEAN_REVERT,1,2026-04
GODREJPROP,2026-05-11,1794.3,2026-05-13,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
GRANULES,2026-02-24,599.6,2026-03-02,-5.0,1.23,stop_loss,VCP,1,2026-02
GRANULES,2026-03-11,586.2,2026-03-13,-5.0,0.9,stop_loss,VCP+SECTOR_RS,2,2026-03
GRANULES,2026-03-18,587.15,2026-03-25,7.14,9.0,hold_expiry,VCP+SECTOR_RS,2,2026-03
GRANULES,2026-04-01,628.1,2026-04-09,1.18,3.49,hold_expiry,SECTOR_RS,1,2026-04
GRANULES,2026-05-12,729.05,2026-05-19,5.13,6.06,hold_expiry,SECTOR_RS,1,2026-05
GRANULES,2026-05-22,751.95,2026-05-29,2.91,6.96,hold_expiry,VCP+SECTOR_RS,2,2026-05
GRAPHITE,2026-02-25,719.3,2026-03-02,-5.0,3.85,stop_loss,IGNITE,1,2026-02
GRAPHITE,2026-03-06,665.8,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
GRAPHITE,2026-03-27,640.2,2026-04-07,-1.62,3.01,hold_expiry,MEAN_REVERT+IGNITE,2,2026-03
GRAPHITE,2026-04-20,711.75,2026-04-27,3.38,6.22,hold_expiry,IGNITE,1,2026-04
GRAPHITE,2026-05-11,731.45,2026-05-18,4.05,9.7,hold_expiry,SECTOR_RS,1,2026-05
GRAPHITE,2026-05-21,744.25,2026-05-28,0.34,3.85,hold_expiry,SECTOR_RS,1,2026-05
GRASIM,2026-02-18,2933.8,2026-02-25,-1.89,0.89,hold_expiry,VCP,1,2026-02
GRASIM,2026-03-27,2628.2,2026-04-07,-0.27,0.18,hold_expiry,MEAN_REVERT,1,2026-03
GRASIM,2026-04-20,2760.1,2026-04-27,0.66,1.84,hold_expiry,VCP,1,2026-04
GRASIM,2026-04-30,2794.5,2026-05-07,5.94,6.46,hold_expiry,VCP,1,2026-04
GRASIM,2026-05-12,2903.0,2026-05-19,1.11,2.77,hold_expiry,VCP+SECTOR_RS,2,2026-05
GRASIM,2026-05-27,3170.0,2026-06-01,-2.13,0.64,hold_expiry,SECTOR_RS,1,2026-05
GRAVITA,2026-05-11,1777.0,2026-05-12,-5.0,0.93,stop_loss,SECTOR_RS,1,2026-05
GRAVITA,2026-05-15,1688.1,2026-05-20,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
GRAVITA,2026-05-25,1658.0,2026-06-01,-1.94,5.44,hold_expiry,SECTOR_RS,1,2026-05
GESHIP,2026-02-26,1337.42,2026-03-06,5.1,6.78,hold_expiry,VCP,1,2026-02
GESHIP,2026-03-11,1417.27,2026-03-16,-5.0,5.75,stop_loss,SECTOR_RS,1,2026-03
GESHIP,2026-03-19,1431.47,2026-03-23,-5.0,2.48,stop_loss,SECTOR_RS,1,2026-03
GESHIP,2026-03-27,1405.35,2026-04-07,0.67,6.16,hold_expiry,SECTOR_RS,1,2026-03
GESHIP,2026-04-22,1439.22,2026-04-29,7.28,9.78,hold_expiry,VCP,1,2026-04
GESHIP,2026-05-11,1571.51,2026-05-12,-5.0,0.16,stop_loss,SECTOR_RS,1,2026-05
GESHIP,2026-05-15,1523.44,2026-05-22,9.36,17.22,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
FLUOROCHEM,2026-02-27,3483.3,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
FLUOROCHEM,2026-03-23,3248.2,2026-03-27,-5.0,2.67,stop_loss,MEAN_REVERT,1,2026-03
FLUOROCHEM,2026-04-08,3318.9,2026-04-16,1.74,2.81,hold_expiry,SECTOR_RS,1,2026-04
FLUOROCHEM,2026-04-30,3602.0,2026-05-07,5.45,7.66,hold_expiry,IGNITE,1,2026-04
FLUOROCHEM,2026-05-12,3644.9,2026-05-19,2.83,4.09,hold_expiry,SECTOR_RS,1,2026-05
FLUOROCHEM,2026-05-22,3834.0,2026-05-27,-5.0,1.07,stop_loss,SECTOR_RS,1,2026-05
GUJGASLTD,2026-03-04,417.6,2026-03-05,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
GUJGASLTD,2026-03-11,391.0,2026-03-13,-5.0,10.49,stop_loss,IGNITE,1,2026-03
GUJGASLTD,2026-04-16,335.5,2026-04-23,15.05,15.62,hold_expiry,MEAN_REVERT,1,2026-04
GUJGASLTD,2026-05-11,380.95,2026-05-13,-5.0,0.59,stop_loss,SECTOR_RS,1,2026-05
GUJGASLTD,2026-05-29,401.15,2026-06-01,-1.08,0.0,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
GMDCLTD,2026-03-20,575.7,2026-03-30,-1.66,2.57,hold_expiry,SECTOR_RS+IGNITE,2,2026-03
GMDCLTD,2026-04-06,597.1,2026-04-13,2.93,4.67,hold_expiry,SECTOR_RS,1,2026-04
GMDCLTD,2026-05-11,663.2,2026-05-18,-5.0,2.51,stop_loss,SECTOR_RS,1,2026-05
GMDCLTD,2026-05-26,693.15,2026-06-01,-3.61,2.17,hold_expiry,MEAN_REVERT,1,2026-05
GNFC,2026-03-10,433.85,2026-03-17,-5.0,2.21,stop_loss,IGNITE,1,2026-03
GNFC,2026-05-11,485.0,2026-05-18,7.03,9.48,hold_expiry,VCP+SECTOR_RS,2,2026-05
GNFC,2026-05-21,522.2,2026-05-29,-3.43,3.33,hold_expiry,SECTOR_RS,1,2026-05
GPPL,2026-04-08,153.31,2026-04-16,2.47,3.86,hold_expiry,MEAN_REVERT,1,2026-04
GPPL,2026-05-04,158.97,2026-05-11,-1.16,3.27,hold_expiry,VCP,1,2026-05
GPPL,2026-05-20,154.2,2026-05-27,3.18,4.28,hold_expiry,VCP,1,2026-05
HEG,2026-02-25,578.85,2026-03-04,-5.0,2.91,stop_loss,VCP,1,2026-02
HEG,2026-03-27,572.3,2026-03-30,-5.0,0.65,stop_loss,IGNITE,1,2026-03
HEG,2026-04-06,551.25,2026-04-13,2.67,5.03,hold_expiry,SECTOR_RS,1,2026-04
HEG,2026-05-11,591.4,2026-05-18,2.55,7.8,hold_expiry,SECTOR_RS,1,2026-05
HBLENGINE,2026-03-12,689.8,2026-03-16,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
HBLENGINE,2026-04-08,718.35,2026-04-16,9.03,10.44,hold_expiry,SECTOR_RS,1,2026-04
HBLENGINE,2026-05-06,854.65,2026-05-12,-5.0,2.38,stop_loss,IGNITE,1,2026-05
HBLENGINE,2026-05-27,817.5,2026-06-01,-2.37,7.03,hold_expiry,SECTOR_RS,1,2026-05
HCLTECH,2026-03-18,1331.7,2026-03-25,1.78,3.99,hold_expiry,MEAN_REVERT,1,2026-03
HCLTECH,2026-04-09,1437.38,2026-04-17,-1.54,0.68,hold_expiry,SECTOR_RS,1,2026-04
HCLTECH,2026-05-19,1179.4,2026-05-26,-1.48,0.14,hold_expiry,MEAN_REVERT,1,2026-05
HDFCAMC,2026-02-25,2743.9,2026-03-02,-5.0,0.7,stop_loss,VCP,1,2026-02
HDFCAMC,2026-05-06,2815.9,2026-05-12,-5.0,2.01,stop_loss,VCP,1,2026-05
HDFCAMC,2026-05-20,2685.3,2026-05-27,1.15,4.64,hold_expiry,VCP,1,2026-05
HDFCBANK,2026-04-07,772.0,2026-04-15,4.91,6.09,hold_expiry,MEAN_REVERT,1,2026-04
HDFCBANK,2026-05-25,786.85,2026-05-29,-5.0,0.51,stop_loss,VCP,1,2026-05
HDFCLIFE,2026-02-23,742.45,2026-03-02,-5.0,0.33,stop_loss,VCP,1,2026-02
HDFCLIFE,2026-04-08,598.3,2026-04-16,5.55,8.77,hold_expiry,MEAN_REVERT,1,2026-04
HDFCLIFE,2026-05-07,625.4,2026-05-14,-2.05,0.42,hold_expiry,IGNITE,1,2026-05
HDFCLIFE,2026-05-21,614.35,2026-05-29,-3.18,1.58,hold_expiry,VCP+SECTOR_RS,2,2026-05
HFCL,2026-03-11,72.06,2026-03-18,0.79,7.13,hold_expiry,SECTOR_RS,1,2026-03
HFCL,2026-03-24,69.58,2026-04-02,3.08,5.56,hold_expiry,SECTOR_RS,1,2026-03
HFCL,2026-04-08,75.17,2026-04-16,21.7,22.46,hold_expiry,SECTOR_RS,1,2026-04
HFCL,2026-05-18,139.69,2026-05-25,16.57,16.71,hold_expiry,SECTOR_RS,1,2026-05
HFCL,2026-05-28,173.92,2026-06-01,4.81,8.72,hold_expiry,SECTOR_RS,1,2026-05
HAPPSTMNDS,2026-03-10,400.45,2026-03-16,-5.0,13.45,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
HAPPSTMNDS,2026-03-20,410.85,2026-03-23,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
HAPPSTMNDS,2026-04-01,392.75,2026-04-09,-3.39,1.25,hold_expiry,SECTOR_RS,1,2026-04
HAPPSTMNDS,2026-05-06,387.75,2026-05-12,-5.0,1.79,stop_loss,IGNITE,1,2026-05
HAPPSTMNDS,2026-05-27,378.6,2026-06-01,0.07,4.07,hold_expiry,VCP+SECTOR_RS,2,2026-05
HAVELLS,2026-02-27,1390.17,2026-03-04,-5.0,0.0,stop_loss,VCP,1,2026-02
HAVELLS,2026-04-08,1240.22,2026-04-16,3.59,4.94,hold_expiry,MEAN_REVERT,1,2026-04
HEROMOTOCO,2026-02-27,5710.0,2026-03-09,-5.0,0.26,stop_loss,VCP,1,2026-02
HEROMOTOCO,2026-03-27,5143.0,2026-04-07,-1.79,1.96,hold_expiry,MEAN_REVERT,1,2026-03
HSCL,2026-04-08,468.41,2026-04-16,4.22,6.17,hold_expiry,SECTOR_RS,1,2026-04
HSCL,2026-05-12,606.88,2026-05-18,-5.0,4.08,stop_loss,SECTOR_RS,1,2026-05
HSCL,2026-05-21,589.75,2026-05-29,2.83,5.98,hold_expiry,SECTOR_RS,1,2026-05
HINDALCO,2026-02-24,922.85,2026-03-04,-0.11,2.51,hold_expiry,MEAN_REVERT,1,2026-02
HINDALCO,2026-03-09,945.35,2026-03-16,-2.56,3.55,hold_expiry,SECTOR_RS,1,2026-03
HINDALCO,2026-04-01,904.6,2026-04-09,8.96,9.42,hold_expiry,MEAN_REVERT,1,2026-04
HINDALCO,2026-04-30,1038.0,2026-05-07,1.71,3.44,hold_expiry,SECTOR_RS,1,2026-04
HINDALCO,2026-05-12,1041.4,2026-05-19,0.66,6.11,hold_expiry,VCP+EARNINGS+SECTOR_RS,3,2026-05
HINDALCO,2026-05-22,1109.2,2026-05-29,1.58,6.02,hold_expiry,VCP+SECTOR_RS,2,2026-05
HAL,2026-04-07,3796.2,2026-04-15,11.67,11.74,hold_expiry,MEAN_REVERT,1,2026-04
HAL,2026-05-12,4572.5,2026-05-18,-5.0,5.16,stop_loss,SECTOR_RS,1,2026-05
HAL,2026-05-21,4370.4,2026-05-28,0.97,2.37,hold_expiry,SECTOR_RS,1,2026-05
HINDCOPPER,2026-02-25,585.95,2026-03-02,-5.0,0.96,stop_loss,MEAN_REVERT,1,2026-02
HINDCOPPER,2026-04-01,496.0,2026-04-02,-5.0,0.7,stop_loss,MEAN_REVERT,1,2026-04
HINDCOPPER,2026-05-04,537.4,2026-05-11,6.61,8.67,hold_expiry,VCP,1,2026-05
HINDCOPPER,2026-05-14,606.45,2026-05-15,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
HINDCOPPER,2026-05-20,554.6,2026-05-27,0.14,2.19,hold_expiry,SECTOR_RS,1,2026-05
HINDCOPPER,2026-06-01,539.95,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
HINDPETRO,2026-04-08,364.25,2026-04-13,-5.0,0.73,stop_loss,MEAN_REVERT,1,2026-04
HINDPETRO,2026-05-11,377.8,2026-05-18,-5.0,3.76,stop_loss,SECTOR_RS,1,2026-05
HINDPETRO,2026-05-21,388.8,2026-05-28,3.63,6.11,hold_expiry,SECTOR_RS,1,2026-05
HINDUNILVR,2026-04-06,2084.8,2026-04-13,2.03,5.18,hold_expiry,MEAN_REVERT,1,2026-04
HINDUNILVR,2026-05-06,2317.1,2026-05-13,-2.15,0.47,hold_expiry,VCP,1,2026-05
HINDZINC,2026-02-20,578.78,2026-02-27,2.45,5.42,hold_expiry,MEAN_REVERT,1,2026-02
HINDZINC,2026-04-07,529.08,2026-04-15,7.75,10.25,hold_expiry,MEAN_REVERT,1,2026-04
HINDZINC,2026-05-11,629.1,2026-05-18,1.18,7.81,hold_expiry,SECTOR_RS,1,2026-05
HINDZINC,2026-05-21,628.05,2026-05-28,3.31,5.06,hold_expiry,SECTOR_RS,1,2026-05
POWERINDIA,2026-03-04,24500.0,2026-03-11,1.86,7.45,hold_expiry,SECTOR_RS,1,2026-03
POWERINDIA,2026-03-16,24205.0,2026-03-23,0.21,6.09,hold_expiry,SECTOR_RS,1,2026-03
POWERINDIA,2026-04-01,25065.0,2026-04-09,8.98,9.71,hold_expiry,VCP,1,2026-04
POWERINDIA,2026-05-11,33020.0,2026-05-15,-5.0,1.94,stop_loss,SECTOR_RS,1,2026-05
POWERINDIA,2026-05-20,35525.0,2026-05-27,5.7,6.11,hold_expiry,SECTOR_RS,1,2026-05
HOMEFIRST,2026-02-24,1205.1,2026-02-27,-5.0,4.56,stop_loss,VCP,1,2026-02
HOMEFIRST,2026-04-06,978.65,2026-04-13,11.73,13.61,hold_expiry,MEAN_REVERT,1,2026-04
HOMEFIRST,2026-05-11,1171.3,2026-05-12,-5.0,0.56,stop_loss,VCP+SECTOR_RS,2,2026-05
HONASA,2026-02-27,303.0,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
HONASA,2026-03-06,290.8,2026-03-13,-5.0,2.54,stop_loss,SECTOR_RS,1,2026-03
HONASA,2026-03-18,281.45,2026-03-25,4.41,5.06,hold_expiry,IGNITE,1,2026-03
HONASA,2026-04-01,307.45,2026-04-09,8.1,13.4,hold_expiry,SECTOR_RS,1,2026-04
HONASA,2026-05-05,341.45,2026-05-12,1.96,6.25,hold_expiry,VCP,1,2026-05
HONASA,2026-05-15,354.0,2026-05-22,8.57,13.79,hold_expiry,VCP+SECTOR_RS,2,2026-05
HONASA,2026-05-29,406.4,2026-06-01,-0.87,2.23,hold_expiry,SECTOR_RS,1,2026-05
HONAUT,2026-03-10,30765.0,2026-03-16,-5.0,0.96,stop_loss,MEAN_REVERT,1,2026-03
HONAUT,2026-04-09,27760.0,2026-04-17,18.1,18.52,hold_expiry,MEAN_REVERT,1,2026-04
HONAUT,2026-05-20,30180.0,2026-05-27,19.88,21.11,hold_expiry,MEAN_REVERT+IGNITE,2,2026-05
HUDCO,2026-03-27,168.06,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
HUDCO,2026-05-12,218.93,2026-05-15,-5.0,3.68,stop_loss,SECTOR_RS,1,2026-05
HUDCO,2026-05-20,205.93,2026-05-27,0.15,1.98,hold_expiry,SECTOR_RS,1,2026-05
HYUNDAI,2026-04-16,1852.5,2026-04-23,-0.45,3.74,hold_expiry,MEAN_REVERT,1,2026-04
HYUNDAI,2026-05-11,1906.9,2026-05-13,-5.0,1.21,stop_loss,IGNITE,1,2026-05
HYUNDAI,2026-05-25,1880.9,2026-06-01,0.08,6.58,hold_expiry,SECTOR_RS,1,2026-05
ICICIBANK,2026-02-18,1408.2,2026-02-25,-0.55,0.29,hold_expiry,VCP,1,2026-02
ICICIBANK,2026-04-06,1231.4,2026-04-13,9.72,10.2,hold_expiry,MEAN_REVERT,1,2026-04
ICICIBANK,2026-04-20,1356.2,2026-04-27,-3.1,2.72,hold_expiry,EARNINGS,1,2026-04
ICICIBANK,2026-05-22,1264.3,2026-06-01,-1.95,2.97,hold_expiry,MEAN_REVERT,1,2026-05
ICICIGI,2026-02-25,1939.3,2026-03-02,-5.0,0.86,stop_loss,VCP,1,2026-02
ICICIGI,2026-04-10,1786.0,2026-04-20,5.07,6.88,hold_expiry,MEAN_REVERT,1,2026-04
ICICIGI,2026-05-07,1850.2,2026-05-14,-0.07,0.59,hold_expiry,VCP,1,2026-05
ICICIGI,2026-05-19,1822.8,2026-05-26,2.06,3.55,hold_expiry,VCP,1,2026-05
ICICIPRULI,2026-02-23,664.15,2026-03-02,-1.6,2.02,hold_expiry,VCP,1,2026-02
ICICIPRULI,2026-04-15,561.25,2026-04-22,-3.78,2.09,hold_expiry,MEAN_REVERT+IGNITE,2,2026-04
ICICIPRULI,2026-05-11,565.6,2026-05-15,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
IDBI,2026-03-02,114.79,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
IDBI,2026-04-24,76.17,2026-05-01,-0.38,3.79,hold_expiry,IGNITE,1,2026-04
IDBI,2026-05-29,73.83,2026-06-01,-2.38,0.68,hold_expiry,VCP,1,2026-05
IDFCFIRSTB,2026-02-18,84.61,2026-02-23,-5.0,1.87,stop_loss,VCP,1,2026-02
IDFCFIRSTB,2026-04-06,61.08,2026-04-13,6.19,8.91,hold_expiry,MEAN_REVERT,1,2026-04
IDFCFIRSTB,2026-05-05,68.75,2026-05-12,-1.56,3.93,hold_expiry,VCP,1,2026-05
IDFCFIRSTB,2026-05-15,67.65,2026-05-22,1.82,2.14,hold_expiry,VCP+SECTOR_RS,2,2026-05
IDFCFIRSTB,2026-05-27,71.48,2026-06-01,-0.32,2.24,hold_expiry,VCP+SECTOR_RS,2,2026-05
IFCI,2026-03-13,57.21,2026-03-16,-5.0,0.51,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
IFCI,2026-05-11,63.02,2026-05-18,-1.32,5.13,hold_expiry,SECTOR_RS,1,2026-05
IFCI,2026-05-21,61.02,2026-05-28,12.06,12.59,hold_expiry,SECTOR_RS,1,2026-05
IIFL,2026-04-15,469.25,2026-04-22,-0.34,3.1,hold_expiry,MEAN_REVERT,1,2026-04
IIFL,2026-04-27,434.0,2026-05-04,5.69,9.1,hold_expiry,IGNITE,1,2026-04
IIFL,2026-05-13,463.6,2026-05-20,0.09,1.62,hold_expiry,IGNITE,1,2026-05
IIFL,2026-05-25,481.9,2026-06-01,-2.93,3.76,hold_expiry,SECTOR_RS,1,2026-05
INOXINDIA,2026-02-27,1163.0,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
INOXINDIA,2026-03-06,1180.6,2026-03-13,-3.74,2.49,hold_expiry,SECTOR_RS,1,2026-03
INOXINDIA,2026-03-18,1189.2,2026-03-25,4.17,6.12,hold_expiry,SECTOR_RS,1,2026-03
INOXINDIA,2026-04-01,1245.1,2026-04-09,-1.7,1.92,hold_expiry,SECTOR_RS,1,2026-04
INOXINDIA,2026-05-11,1458.3,2026-05-13,-5.0,0.94,stop_loss,SECTOR_RS,1,2026-05
INOXINDIA,2026-05-20,1449.2,2026-05-27,5.22,6.67,hold_expiry,MEAN_REVERT,1,2026-05
IRB,2026-03-18,20.84,2026-03-25,-1.53,1.13,hold_expiry,VCP,1,2026-03
IRB,2026-04-01,21.56,2026-04-06,-5.0,1.8,stop_loss,SECTOR_RS,1,2026-04
