date,symbol,action,score,price,pe_ratio,roe,debt_to_equity,reason,rank,sector
2025-11-02 11:41:32.972900,BANKINDIA,BOOK 50% PROFITS,92.10226695314604,139.88,6.604344,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.976795,MAHABANK,INCREASE POSITION,90.69360843165902,59.03,7.443884,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.980593,RECLTD,INCREASE POSITION,85.0229468741415,374.85,5.727273,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.984287,CENTRALBK,BOOK 30% PROFITS,95.4452453401678,39.48,7.651163,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.987750,GICRE,INCREASE POSITION,83.55024986746346,374.2,7.668033,9.172,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.991562,INDUSTOWER,INCREASE POSITION,80.10931644899338,363.6,10.268286,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-02 11:41:32.995633,ICICIBANK,INCREASE POSITION,72.63300306543448,1345.3,18.21419,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:32.999317,KOTAKBANK,INCREASE POSITION,65.05651180388654,2102.2,22.521963,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 11:41:33.002942,AUBANK,BOOK 30% PROFITS,65.80271517526919,,0.0,0.0,0.0,🟡 HOLD (LOW DATA QUALITY),0,Unknown
2025-11-02 12:22:44.315441,UJJIVANSFB,INCREASE POSITION,71.33882572834625,51.84,24.224298,6.832000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.320497,IDBI,🚀 MOMENTUM PLAY - INCREASE,93.66084852167896,103.8,12.013888,15.128,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.326400,SBIN,BOOK 30% PROFITS,88.59153958251764,937.0,10.525725,16.584,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.330755,CUB,INCREASE POSITION,89.80160432355461,228.67,14.620844,13.041,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.334763,INDIANB,BOOK 30% PROFITS,87.7897781278376,858.7,10.256808,15.754000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.338367,ICICIGI,INCREASE POSITION,70.1378727398533,1993.7,35.589073,17.802,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.342047,KARURVYSYA,INCREASE POSITION,90.94059267075883,243.15,11.158788,17.764,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.346209,UCOBANK,BOOK 30% PROFITS,81.28162550573936,33.21,16.121359,8.405,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.350345,PNB,BOOK 30% PROFITS,86.55331336655095,122.89,8.27542,12.666,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.353998,HDFCBANK,BOOK 71% PROFITS,77.54257720152103,987.3,22.572016,10.8430006,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.357654,BANDHANBNK,INCREASE POSITION,57.804430726005116,156.56,20.54593,5.056,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.361337,CANBK,BOOK 30% PROFITS,96.69086140078088,136.99,5.799746,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.365731,FEDERALBNK,BOOK 30% PROFITS,81.48005283473282,236.61,14.815905,11.451,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.369534,UNIONBANK,INCREASE POSITION,86.69727796429216,148.67,6.1357822,15.831000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.373156,AXISBANK,INCREASE POSITION,74.66325472200707,1232.8,14.771149,14.004,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.376840,BANKBARODA,BOOK 30% PROFITS,86.65728328760565,278.4,7.485883,13.797,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.381040,BANKINDIA,BOOK 50% PROFITS,92.10226695314603,139.88,6.604344,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.384901,MAHABANK,INCREASE POSITION,90.69360843165902,59.03,7.443884,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.388544,RECLTD,INCREASE POSITION,85.0229468741415,374.85,5.727273,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.392098,CENTRALBK,BOOK 30% PROFITS,95.44524534016779,39.48,7.651163,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.396060,GICRE,INCREASE POSITION,83.55024986746346,374.2,7.668033,9.171999999999999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.400654,INDUSTOWER,INCREASE POSITION,80.10931644899338,363.6,10.268286,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-02 12:22:44.404448,ICICIBANK,INCREASE POSITION,72.63300306543448,1345.3,18.21419,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.408252,AUBANK,BOOK 30% PROFITS,66.0027151752692,877.85,30.208189,12.654000000000002,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.411943,KOTAKBANK,INCREASE POSITION,65.05651180388654,2102.2,22.521963,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.416260,NMDC,INCREASE POSITION,85.38968491505203,75.79,9.485607,23.085,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-02 12:22:44.420092,NESTLEIND,INCREASE POSITION,52.58323823859003,1271.6,83.328964,70.792,10.0,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-02 12:22:44.423710,HINDUNILVR,CONSIDER SELLING,46.33462521521126,2465.5,53.193096,21.819,3.611,🟠 WEAK SELL,0,Consumer Defensive
2025-11-02 12:22:44.427434,SHRIRAMFIN,NEW POSITION,,748.9,14.305636,17.323999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.432036,ITC,NEW POSITION,,420.35,26.108696,27.811000000000003,0.507,🟢 STRONG BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-02 12:22:44.436058,HINDALCO,NEW POSITION,,847.85,11.135408,14.729999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-02 12:22:44.439896,M&MFIN,NEW POSITION,,315.55,16.642933,10.9919995,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-02 12:22:44.443565,INDUSINDBK,NEW POSITION,,794.8,8.229446,-1.161,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
