symbol,FundamentalScore,TechnicalScore,OverallScore,FundamentalRating,TechnicalAnalysis,business_summary,sector,industry,employees,website,revenue_growth,earnings_growth,revenue_per_share,gross_margin,operating_margin,net_margin,roe,roa,debt_to_equity,current_ratio,quick_ratio,operating_cashflow,free_cashflow,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ev_revenue,dividend_yield,market_cap,enterprise_value,quarterly_earnings_growth,quarterly_revenue_growth,peg_ratio,ps_ratio,beta,book_value,eps,forward_eps,shares_outstanding,insider_ownership,institutional_ownership,Close,Daily_Change,Weekly_Change,52W_High,52W_Low,All_Time_High,All_Time_Low,sma20,sma50,sma100,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatility,support_levels,resistance_levels,volume_sma20,current_volume,volume_trend,trend,technical_score,technical_analysis
MAPMYINDIA,62.53,51.25,56.89,Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,551.0,0.0,0.198,0.275,88.68,0.69247,0.40285,0.32580003,0.0,0.0,3.77,0.0,0.0,0.0,0.0,58.133286,36.376404,11.466384,48.104,18.178,0.21,90723311616.0,87867547648.0,0.287,0.0,0.0,18.768917,0.037,145.303,0.0,0.0,54420100.0,0.6929,0.10835,1666.0999755859375,-0.5906935807913238,-5.7315857999780455,,,2213.677371878034,1510.0513632207358,1760.804998779297,1773.6953198242188,1820.510001220703,1748.8409979248047,1733.1375088613886,1760.3479161662126,30.856873885843612,-27.210407304824002,-15.376221988793237,-11.834185316030766,6.835283837977671,7.683672076952284,0.09993225133438631,[],[],47830.1,6386.0,Decreasing,Strong Downtrend,51.25,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
KOTAKBANK,55.66,57.8,56.73,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,114000.0,0.0,0.02,-0.4,377.576,0.0,0.33905998,0.25509,0.13324,0.0,0.0,0.0,0.0,0.0,0.0,20.24294,17.133097,2.4615238,0.0,5.963,0.13,3876826382336.0,4476572270592.0,-0.4,0.0,0.0,5.1640854,0.378,792.111,0.0,0.0,1988320000.0,0.28715,0.46942002,1950.5,-0.7732589687868385,-3.3209417596034685,,,2299.2489909588016,1677.1164572250893,1986.5699951171875,2090.5502465820314,2104.2946337890626,1986.1092529296875,1988.2874087916564,2017.9228896562097,40.00770870496106,-29.6354808645533,-32.12884312048006,2.493362255926762,20.508138112321134,35.48267059793821,0.04548937696450413,[],[],3211151.5,967198.0,Decreasing,Strong Downtrend,57.8,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
NHPC,57.76,55.51,56.63,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,4240.0,0.0,0.193,0.039,10.858,0.8806,0.42497003,0.27943,0.0,0.0,92.053,0.0,0.0,0.0,0.0,30.052631,20.709846,2.0243099,22.051,11.432,2.39,802997272576.0,1247802294272.0,0.035,0.0,0.0,7.3559904,0.219,39.49,0.0,3.86,10044999680.0,0.68485,0.15607001,79.91000366210938,0.08768452834400087,-3.443690672493871,,,98.01037645261837,69.24116197431437,82.38196144104003,84.08971298217773,84.86005104064941,81.38747928619385,81.46243655594685,82.6726981412451,36.32424428414404,-1.2102615852982552,-0.9400056915119078,-0.2702558937863474,15.140433762691131,10.422883138970054,0.07385028265266451,[],[],9182618.15,3179015.0,Increasing,Strong Downtrend,55.51,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
JUSTDIAL,60.8,51.57,56.19,Buy,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.062,0.131,136.321,0.38463002,0.25089002,0.51986,0.0,0.0,2.167,0.0,0.0,0.0,0.0,11.484617,27.04553,1.5023825,5.886,1.549,0.0,69272608768.0,17961775104.0,0.131,0.0,0.0,5.975795,0.206,541.673,0.0,30.09,85044704.0,0.74154997,0.12735,813.7999877929688,-0.7742530551810178,-3.2744979607068125,,,1395.0,751.7999877929688,831.9224975585937,871.9160009765625,889.1730004882812,918.8579995727539,830.1503638171434,843.0727985274135,39.39192236537747,-12.922434710270068,-14.099816248674259,1.177381538404191,25.81957004365796,39.80167792772076,0.042854968190078495,[],[],89200.35,16730.0,Decreasing,Strong Downtrend,51.57,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
REDINGTON,48.87,63.23,56.05,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,12062.0,0.0,0.219,0.117,1331.348,0.05197,0.013350001,0.015700001,0.0,0.0,30.537,0.0,0.0,0.0,0.0,11.239234,15.525446,2.1057067,9.361,0.194,2.91,183638704128.0,201668427776.0,0.119,0.0,0.0,0.17638466,0.787,111.554,0.0,15.13,781774016.0,0.26005,0.36116,234.8000030517578,0.5567464889755014,-4.727122759482539,,,327.511218461602,155.15698268842897,243.8025001525879,278.9952572631836,265.52489501953124,238.86092765808107,242.46640448874135,254.17194877170633,45.34883945997387,-11.70554428296498,-12.604489976499277,0.8989456935342979,26.235339530671812,30.64432303294898,0.12708430446006447,[],[],2433406.1,477816.0,Decreasing,Strong Downtrend,63.23,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
ABB,61.22,50.76,55.99,Buy,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,3625.0,0.0,0.122,-0.207,595.14,0.40743,0.137,0.14234,0.26575002,0.106759995,1.018,2.011,1.489,11100999680.0,7579737600.0,58.931305,51.47165,14.7307005,46.009,8.026,0.86,1059867852800.0,1012233469952.0,-0.207,0.0,0.0,8.403586,0.68,339.529,0.0,97.17,211908000.0,0.75319,0.10679,5001.5,-0.40820390282756414,-2.3430635555989454,,,8869.40288553787,4647.14638941201,5129.30869140625,5537.40734375,5602.668876953125,5907.2183764648435,5092.142172748031,5234.062707205266,42.29632689792729,-141.92053445723468,-158.47813152946117,16.557597072226486,27.0267611176702,28.211679662912335,0.12391150868378252,[],[],401635.55,79570.0,Decreasing,Strong Downtrend,50.76,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
GLAXO,49.07,62.37,55.72,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,3113.0,0.0,-0.012,0.125,220.763,0.62396,0.29271,0.2541,0.0,0.0,0.51,0.0,0.0,0.0,0.0,49.341896,47.782383,24.018753,38.149,11.97,1.51,468678672384.0,447659671552.0,0.124,0.0,0.0,12.532419,0.064,115.185,0.0,57.9,169406000.0,0.75625,0.08364,2767.0,-0.803036607441221,-0.5141498068196637,,,3515.699951171875,1896.2766505968011,2809.7800170898436,3060.4600048828124,3015.095517578125,2677.8792041015627,2793.9995489163125,2874.2429781418164,53.04843949537826,-80.24342922550386,-97.32002850855176,17.076599283047898,71.16614257545201,66.06667490970285,0.21337448643619375,[],[],131326.8,15166.0,Decreasing,Sideways,62.37,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
NAZARA,46.67,64.67,55.67,Hold,RSI indicates oversold conditions Bearish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,0.0,0.0,0.994,0.471,225.476,0.68083,-0.03424,0.04873,0.0,0.0,6.76,0.0,0.0,0.0,0.0,81.49928,70.0,3.350497,68.554,5.324,0.0,105281699840.0,99696205824.0,0.703,0.0,0.0,5.62222,-0.113,339.084,0.0,16.23,92616304.0,0.31375998,0.26478,1136.800048828125,0.32654428752185716,-6.773821053975116,,,1453.0,834.5499877929688,1317.2099914550781,1339.1859936523438,1241.878998413086,1103.0632495117188,1241.275868378151,1297.4590755026077,19.9593677512989,-56.18320712445666,-24.650729774670133,-31.532477349786525,25.789471821963193,24.646257196344425,0.3832350672091103,[],[],2515160.05,1063329.0,Increasing,Sideways,64.67,RSI indicates oversold conditions Bearish MACD crossover Strong volume supporting price action
SAIL,56.32,54.91,55.61,Hold,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,53159.0,0.0,0.08,8.0,251.939,0.50877,0.0512,0.029070001,0.0,0.0,62.7,0.0,0.0,0.0,0.0,16.226158,12.7243595,0.834776,7.527,0.819,1.33,491946115072.0,855086268416.0,8.105,0.0,0.0,0.47119918,1.403,142.673,0.0,9.36,4130530048.0,0.64997,0.17343001,119.19999694824219,-0.6169797216117101,-3.940687834604506,,,144.1999969482422,99.1500015258789,122.59750061035156,128.5386004638672,124.65730018615723,118.43669979095459,122.17152667263605,124.36648182513225,39.08576511479366,-2.194955152496206,-2.16694838728992,-0.02800676520628631,25.71897230028279,34.91518598146855,0.05948117437138079,[],[],8375327.6,2773632.0,Decreasing,Sideways,54.91,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
BAYERCROP,45.71,65.04,55.38,Hold,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,1169.0,0.0,0.174,0.096,1280.886,0.3746,0.16775998,0.10293,0.0,0.0,3.687,0.0,0.0,0.0,0.0,40.347816,27.179407,8.376982,34.502,4.02,2.34,238777384960.0,231428292608.0,0.096,0.0,0.0,4.147889,0.319,634.238,0.0,0.0,44942100.0,0.7275,0.113450006,5310.0,-0.3939223410241999,-4.881325570980744,,,6772.560996546189,4192.9259762001775,5749.6828125,5986.2418359375,5521.05224609375,5399.887473144531,5560.88269561204,5744.8931676025495,15.612244897959187,-184.01047199050936,-143.16702536745453,-40.84344662305483,4.350002904903274,5.610069573681977,0.24607981579954938,[],[],36416.6,4255.0,Decreasing,Strong Downtrend,65.04,RSI indicates oversold conditions Bearish MACD crossover Stochastic indicates oversold conditions
HAL,46.69,64.01,55.35,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,22033.0,0.0,0.108,-0.037,470.29,0.58149,0.17774999,0.26423,0.0,0.0,0.147,0.0,0.0,0.0,0.0,35.46671,34.366947,8.411876,30.736,8.109,0.68,2942609915904.0,2550379577344.0,-0.037,0.0,0.0,9.355739,0.523,523.07,0.0,128.03,668774976.0,0.71639,0.13662,4403.0,0.44255638998917934,-1.1317174170059507,,,5147.661407909133,3035.8246466639143,4474.8548828125,4685.373466796875,4667.523620605469,4301.677939453125,4457.214368580106,4526.792753489781,39.151906577525224,-69.57838490967515,-75.1802617477369,5.601876838061756,36.10563724667586,44.491613646555216,0.04935304998000949,[],[],1269045.45,427616.0,Decreasing,Sideways,64.01,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
RAMCOCEM,47.5,62.58,55.04,Hold,RSI indicates oversold conditions Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,3767.0,0.0,-0.009,1.209,356.447,0.53566,0.103,0.03771,0.0,0.0,62.883,0.0,0.0,0.0,0.0,76.396736,22.994186,3.2651289,22.245,3.432,0.19,242979078144.0,291648602112.0,1.288,0.0,0.0,2.8589575,-0.082,314.934,0.0,44.72,236292000.0,0.49558,0.37767,1028.300048828125,-1.4566316408121671,-7.742681558237541,,,1206.9175149129653,786.842302621666,1104.0451293945312,1104.2097583007812,1042.2042218017577,977.9578134155273,1077.1989943516157,1095.8864845036005,24.056598341476587,-18.687490151984775,-10.03317842433373,-8.654311727651045,11.87765961164819,21.63440913514971,0.19214496116669114,[],[],242589.5,76330.0,Decreasing,Sideways,62.58,RSI indicates oversold conditions Bearish MACD crossover Declining volume suggests weakening trend
JUBLFOOD,42.06,67.9,54.98,Hold,Bullish MACD crossover Strong volume supporting price action High volatility detected,0.0,0.0,0.0,10298.0,0.0,0.17,0.636,135.008,0.52523,0.09634,0.02913,0.0,0.0,200.461,0.0,0.0,0.0,0.0,160.4912,21.865135,19.926506,38.711,5.477,0.19,419022962688.0,463859056640.0,0.644,0.0,0.0,4.9474216,0.135,31.975,0.0,29.14,657651968.0,0.42407,0.39597,637.3499755859375,-0.5383914283322189,0.4966829577855547,,,795.3633603262236,557.2784032778388,637.2374969482422,666.0275317382813,675.9853167724609,673.0213082885742,636.5889223323223,644.4123730090896,53.690587202129876,-7.823450676767266,-10.21541787593282,2.3919671991655544,47.235053366624534,36.352550306331864,0.06024101728657806,[],[],1734191.15,185004.0,Increasing,Downtrend,67.9,Bullish MACD crossover Strong volume supporting price action High volatility detected
BPCL,54.74,54.8,54.77,Hold,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,8747.0,0.0,-0.005,1.408,1029.26,0.13471,0.0692,0.039419997,0.0,0.0,75.077,0.0,0.0,0.0,0.0,7.6793194,10.049999,1.6608381,6.526,0.424,3.2,1352310849536.0,1862622117888.0,1.407,0.0,0.0,0.3075332,0.916,187.586,0.0,31.0,4338509824.0,0.54504,0.17778,311.79998779296875,-0.09612890249267592,-2.5472805448086167,,,363.24483766661757,230.5385511582654,318.72000274658205,326.1436529541016,315.33603820800784,292.52873001098635,317.1503030447598,320.71598835585723,45.6640966270575,-3.565685311097411,-3.000007392862266,-0.5656779182351452,25.08591065292096,32.94389687589489,0.07003818130136373,[],[],5760133.7,1777787.0,Decreasing,Sideways,54.8,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
FLUOROCHEM,54.94,54.04,54.49,Hold,Strong bearish trend across multiple timeframes RSI indicates oversold conditions Bearish MACD crossover,0.0,0.0,0.0,0.0,0.0,0.09,0.707,440.899,0.51797,0.18345,0.12845999,0.0,0.0,28.497,0.0,0.0,0.0,0.0,59.660152,33.463715,5.1306477,32.713,8.005,0.09,372182810624.0,387600449536.0,0.704,0.0,0.0,7.686551,-0.383,660.365,0.0,0.0,109850000.0,0.67684,0.11283,3391.300048828125,0.319480811362971,-0.7637342500573352,,,4880.9501953125,3102.865373114886,3465.5049560546877,3481.5419873046876,3656.67849609375,3789.3959948730467,3424.116170945977,3458.7963249598506,23.431724176205933,-34.68015401387356,-30.555675571235756,-4.124478442637805,12.751295318936753,13.517242712759986,0.09605261880328524,[],[],122433.5,12549.0,Decreasing,Strong Downtrend,54.04,Strong bearish trend across multiple timeframes RSI indicates oversold conditions Bearish MACD crossover
HINDPETRO,53.4,54.71,54.05,Hold,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,8049.0,0.0,-0.028,5.483,2015.508,0.09472,0.05412,0.023810001,0.0,0.0,137.959,0.0,0.0,0.0,0.0,7.991872,7.0254674,1.5953155,6.806,0.347,2.74,815912648704.0,1486244675584.0,5.485,0.0,0.0,0.19023852,0.998,240.36,0.0,54.58,2127820032.0,0.54968,0.27397,383.5,0.143618690543712,-1.867960087254661,,,445.4738008048647,280.20561449395166,394.79015045166017,408.205791015625,396.38991912841794,374.9132989501953,391.3750132860131,397.8179794472098,42.9102089754246,-6.4429661611966935,-5.6263329662785395,-0.816633194918154,14.575484997385894,24.411101008082706,0.0794276498714005,[],[],5215541.1,1389087.0,Decreasing,Sideways,54.71,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
DABUR,35.1,72.74,53.92,Sell,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,5341.0,0.0,0.017,0.025,71.214,0.47166002,0.16263,0.14117,0.0,0.0,8.478,0.0,0.0,0.0,0.0,51.635098,41.766132,8.4983835,39.638,7.235,2.01,919122345984.0,912902062080.0,0.028,0.0,0.0,7.283892,0.235,60.941,0.0,12.4,1773689984.0,0.67658997,0.21794,517.75,-0.8901271433281566,-3.224299065420566,,,661.9039373337285,428.9972997779444,518.1024993896484,506.5911309814453,489.76487121582034,498.8789501953125,517.8870695389061,515.2472651185317,52.05930696812632,2.6398044203743893,2.9581935684698077,-0.3183891480954184,55.379178033382544,50.59488163227572,0.07616576773163798,[],[],2695194.05,471764.0,Decreasing,Uptrend,72.74,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
OBEROIRLTY,50.18,57.61,53.89,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,1470.0,0.0,-0.297,-0.279,133.905,0.64832,0.49488,0.42358002,0.0,0.0,21.015,0.0,0.0,0.0,0.0,28.639732,48.51465,3.7583,21.15,12.191,0.61,590361788416.0,593558306816.0,-0.279,0.0,0.0,12.125744,0.352,431.924,0.0,33.46,363601984.0,0.67705,0.24094,1622.300048828125,-0.9705715308058749,-2.0882355649776363,,,2335.4835244254705,1448.4807277141135,1627.2799926757812,1758.8437426757812,1725.0533752441406,1801.647495727539,1643.4084861263736,1668.8359622447078,54.10897528381681,-25.427476118334198,-35.15360158204261,9.726125463708414,67.98317959996498,76.83816174156199,0.06421827550628825,[],[],388338.45,81310.0,Decreasing,Strong Downtrend,57.61,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
TTKPRESTIG,25.91,81.8,53.85,Sell,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,1470.0,0.0,0.036,-0.355,199.234,0.41287,0.0357,0.03557,0.0,0.0,9.59,0.0,0.0,0.0,0.0,91.1744,38.61504,4.725233,39.721,3.171,0.94,88797282304.0,86760022016.0,-0.362,0.0,0.0,3.2453368,0.065,137.189,0.0,0.0,136948000.0,0.70954,0.19072,647.5499877929688,1.1559733026144103,-1.0694370377429596,,,954.8625574684929,576.929167627347,640.3949981689453,630.0887060546875,630.5496563720703,687.7368426513672,646.2689063577673,640.120472278405,55.885703204727115,6.148434079362232,5.770145934079746,0.378288145282486,48.20243141718364,56.0081188718892,0.06988409051386486,[],[],75602.05,10124.0,Decreasing,Sideways,81.8,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
HCLTECH,55.83,51.59,53.71,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.054,-0.077,5.174,0.34719002,0.16305,0.14229,0.24607,0.13249,9.377,2.264,2.065,2571000064.0,1986625024.0,23.253397,20.707575,483.2226,1399.589,288.283,3.62,3940691214336.0,4042012229632.0,-0.093,0.0,0.0,281.05637,0.23,3.01,0.0,70.24,2709309952.0,0.61254,0.26322,1454.9000244140625,-2.538854714254246,-2.7473245712525074,,,1960.5729817705587,1277.8815451777873,1480.7399963378907,1568.237255859375,1569.740322265625,1651.9769006347656,1484.1674460568192,1503.2504246452766,47.92189938390198,-19.08297858845731,-23.87524280077971,4.792264212322401,41.20834350585938,47.13902595163639,0.041367309230885156,[],[],2911136.65,786632.0,Decreasing,Strong Downtrend,51.59,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
LICHSGFIN,49.37,57.74,53.55,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,2352.0,0.0,0.076,0.044,153.687,0.98707,0.77322996,0.65067,0.0,0.0,722.142,0.0,0.0,0.0,0.0,5.541108,8.688833,0.8382166,0.0,34.533,1.78,304734896128.0,2918870941696.0,0.044,0.0,0.0,3.6052594,0.42,660.927,0.0,63.76,550062976.0,0.02338,0.76115996,554.2000122070312,-1.1063547353542313,-2.782337674573976,,,722.8208814566949,475.329321666055,565.9009521484375,586.2073657226563,586.7313079833984,577.1194117736817,563.9422310881557,571.9654596944505,38.13040072384122,-8.023228606294765,-8.136596763827615,0.11336815753285023,23.25630510400008,27.131117870588707,0.05084364452146185,[],[],1677604.25,500999.0,Decreasing,Strong Downtrend,57.74,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
NATCOPHARM,56.06,50.82,53.44,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,0.0,0.0,-0.025,-0.281,245.423,0.83107,0.38633,0.38619,0.0,0.0,3.67,0.0,0.0,0.0,0.0,9.181088,21.080688,2.048553,6.678,2.981,0.94,155852668928.0,131052871680.0,-0.281,0.0,0.0,3.5454903,0.188,424.69,0.0,41.27,179110000.0,0.51265997,0.13032,869.8499755859375,1.7071003315916489,-2.1375935784298195,,,1630.6266548963351,725.1377126890426,902.6875366210937,933.9068603515625,891.3525390625,1028.6017254638673,885.5363280842244,907.575752517729,38.755520282102566,-22.039424433504678,-18.762024102388697,-3.277400331115981,10.47826902537505,11.385447496520063,0.14347371509794912,[],[],513247.8,125853.0,Decreasing,Strong Downtrend,50.82,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
IPCALAB,49.91,56.98,53.44,Hold,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,16778.0,0.0,0.103,0.212,360.896,0.65825,0.13701999,0.085030004,0.0,0.0,16.246,0.0,0.0,0.0,0.0,45.602604,29.258099,5.1117277,22.427,4.16,0.28,355185590272.0,380913811456.0,0.213,0.0,0.0,3.878656,0.162,273.88,0.0,47.85,253704000.0,0.45049998,0.41734,1400.699951171875,-2.356225083870689,2.2110278909815317,,,1753.4666317784045,1166.5810746222649,1403.7714050292968,1415.8629467773437,1408.4238818359374,1455.1532513427735,1399.1959331684075,1408.452521012416,52.224417937353486,-9.256587844008436,-12.808925368070536,3.5523375240621,64.63561428306136,61.15916420856248,0.12744235500255094,[],[],191655.4,37472.0,Decreasing,Strong Downtrend,56.98,Strong bearish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
PAYTM,26.39,80.35,53.37,Sell,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,39368.0,0.0,0.277,0.0,114.869,0.29381,-0.03661,0.04137,0.0,0.0,1.07,0.0,0.0,0.0,0.0,264.3067,-255.1927,5.335816,-110.496,9.149,0.0,803558457344.0,669331881984.0,0.0,0.0,0.0,10.983127,-0.718,235.784,0.0,-4.93,638478976.0,0.32575,0.38072,1258.0999755859375,0.3990104618477819,0.8092929155398609,,,1291.5999755859375,534.5499877929688,1152.1024963378907,1038.0679992675782,954.4779998779297,895.4977496337891,1210.5781192401103,1144.27823113428,87.43996818144512,66.29988810583018,58.48696306140568,7.812925044424496,88.46021817054253,91.53837634054584,0.2652423113251329,[],[],6797379.85,1279300.0,Decreasing,Strong Uptrend,80.35,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
PAGEIND,43.36,63.31,53.34,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,20658.0,0.0,0.031,0.215,4459.374,0.57802,0.20361,0.15373999,0.0,0.0,18.605,0.0,0.0,0.0,0.0,64.95132,60.48327,35.375126,48.047,10.164,1.32,497798545408.0,505559056384.0,0.215,0.0,0.0,10.008104,0.101,1261.621,0.0,737.89,11153900.0,0.42887002,0.40424,44640.0,-1.9008900120865868,-1.641511512614302,,,50417.84840921446,38554.311327759584,45583.9009765625,46620.831875,46042.932421875,45152.97470703125,45420.854114542555,45773.11028645498,42.068481128137954,-352.2561719124278,-452.12076661304883,99.86459470062101,58.30164765525982,65.1082356301952,0.11917384151129716,[],[],27023.7,6310.0,Decreasing,Strong Downtrend,63.31,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
KALYANKJIL,48.39,58.12,53.25,Hold,Strong bearish trend across multiple timeframes RSI indicates oversold conditions Bearish MACD crossover,0.0,0.0,0.0,12534.0,0.0,0.313,0.488,259.434,0.13091,0.05645,0.02991,0.0,0.0,103.243,0.0,0.0,0.0,0.0,65.0,36.187393,10.851698,37.977,2.066,0.3,521831874560.0,553421373440.0,0.486,0.0,0.0,1.9481715,0.126,46.601,0.0,0.0,1031900032.0,0.62778,0.24309999,505.20001220703125,1.3643696616816525,-1.057578110445545,,,795.4000244140625,399.3999938964844,543.7150039672852,560.8899993896484,546.9310000610352,568.1737506103516,520.6077514221695,540.8200424712887,23.797782489835313,-20.212291049119244,-16.173090428813865,-4.03920062030538,6.411876384411438,6.065055297327674,0.3132965803694868,[],[],7058082.35,2953372.0,Decreasing,Strong Downtrend,58.12,Strong bearish trend across multiple timeframes RSI indicates oversold conditions Bearish MACD crossover
ABBOTINDIA,48.89,57.38,53.14,Hold,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend,0.0,0.0,0.0,3659.0,0.0,0.116,0.115,3101.217,0.45281,0.24511999,0.22038001,0.0,0.0,4.646,0.0,0.0,0.0,0.0,46.655624,37.835136,15.980335,37.93,9.839,1.49,677413781504.0,648368881664.0,0.115,0.0,0.0,10.279592,0.086,1992.136,0.0,0.0,21249300.0,0.75514,0.07831,31835.0,-0.15681354869060415,-2.3316459579690085,,,36491.75796901832,24977.130415708973,32918.0,33206.1472265625,31678.46515625,30053.672373046877,32391.213811519196,32789.23912085265,41.791044776119406,-398.0253093334577,-240.44233063389106,-157.58297869956664,16.46271413917096,12.54210044548707,0.11208292066241542,[],[],7077.85,1084.0,Decreasing,Sideways,57.38,Bearish MACD crossover Stochastic indicates oversold conditions Declining volume suggests weakening trend
TATACHEM,51.13,54.75,52.94,Hold,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,4789.0,0.0,-0.018,0.679,581.538,0.6095,0.09922,0.022739999,0.0217,0.0,31.43,0.0,0.0,0.0,0.0,74.31764,18.873125,1.0985874,15.687,2.052,1.18,237228785664.0,304097099776.0,0.68,0.0,0.0,1.6010581,0.484,847.634,0.0,49.34,254756000.0,0.38691002,0.30218,931.2999877929688,-0.42767027180645734,-1.413225668349971,,,1233.062605979803,747.3406277921812,951.9299987792969,941.4860009765625,900.2396350097656,926.6690972900391,942.7655373882806,944.7756979706901,41.049540515460826,-2.010160582409526,0.8438602491229203,-2.8540208315324462,22.607244586486768,22.161021517998787,0.07465918192951128,[],[],501942.35,91892.0,Decreasing,Uptrend,54.75,Bearish MACD crossover Declining volume suggests weakening trend High volatility detected
POWERGRID,53.97,51.77,52.87,Hold,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,0.0,0.0,0.017,-0.025,49.445,1.0,0.53735,0.33551997,0.0,0.0,145.251,0.0,0.0,0.0,0.0,17.296621,12.994828,2.7707608,9.966,8.375,4.2,2570685775872.0,3850806755328.0,-0.025,0.0,0.0,5.590591,0.266,99.756,0.0,21.27,9300599808.0,0.51361,0.35228002,276.6000061035156,-1.178988161817962,-4.091535382349598,,,355.35694963907457,246.2353454650596,285.2705673217773,290.3840557861328,294.3197378540039,293.69378219604494,283.77502195616967,286.55506769907726,34.306022937985034,-2.780045742907589,-2.1514828467287725,-0.6285628961788166,14.71279250270734,18.49787886993411,0.04846067502276194,[],[],9684498.65,3163738.0,Decreasing,Strong Downtrend,51.77,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
TIMKEN,43.24,62.41,52.83,Hold,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,1282.0,0.0,0.032,0.083,421.883,0.3848,0.15026,0.1435,0.0,0.0,0.584,0.0,0.0,0.0,0.0,48.021126,122.35492,7.69304,36.889,6.817,1.22,218856341504.0,216285020160.0,0.082,0.0,0.0,6.897619,0.36,378.212,0.0,23.78,75218704.0,0.52402997,0.33391997,2910.0,-1.060789871135548,-1.6094162863319772,,,3918.394009322238,2179.442318317679,2983.984973144531,3203.274169921875,3023.4594873046876,2960.347821044922,2964.1546272346754,3043.640627046901,48.95372011200226,-79.4859998122256,-91.55241471157441,12.066414899348814,46.030599303247776,51.84798385867909,0.20897658061372518,[],[],89345.65,5401.0,Decreasing,Strong Downtrend,62.41,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
